# total density of states output by FHI-aims 
# The energy reference for this output is the vacuum level
#    Energy (eV)      DOS 
        -20.00000000          0.50626590
        -19.99733333          0.50373482
        -19.99466667          0.50125761
        -19.99200000          0.49883030
        -19.98933333          0.49644885
        -19.98666667          0.49410908
        -19.98400000          0.49180675
        -19.98133333          0.48953752
        -19.97866667          0.48729699
        -19.97600000          0.48508072
        -19.97333333          0.48288420
        -19.97066667          0.48070293
        -19.96800000          0.47853236
        -19.96533333          0.47636798
        -19.96266667          0.47420526
        -19.96000000          0.47203971
        -19.95733333          0.46986688
        -19.95466667          0.46768239
        -19.95200000          0.46548189
        -19.94933333          0.46326116
        -19.94666667          0.46101603
        -19.94400000          0.45874248
        -19.94133333          0.45643658
        -19.93866667          0.45409455
        -19.93600000          0.45171275
        -19.93333333          0.44928769
        -19.93066667          0.44681608
        -19.92800000          0.44429477
        -19.92533333          0.44172084
        -19.92266667          0.43909153
        -19.92000000          0.43640434
        -19.91733333          0.43365693
        -19.91466667          0.43084725
        -19.91200000          0.42797343
        -19.90933333          0.42503388
        -19.90666667          0.42202722
        -19.90400000          0.41895236
        -19.90133333          0.41580844
        -19.89866667          0.41259487
        -19.89600000          0.40931131
        -19.89333333          0.40595769
        -19.89066667          0.40253420
        -19.88800000          0.39904130
        -19.88533333          0.39547970
        -19.88266667          0.39185037
        -19.88000000          0.38815455
        -19.87733333          0.38439372
        -19.87466667          0.38056959
        -19.87200000          0.37668415
        -19.86933333          0.37273959
        -19.86666667          0.36873833
        -19.86400000          0.36468303
        -19.86133333          0.36057654
        -19.85866667          0.35642191
        -19.85600000          0.35222238
        -19.85333333          0.34798137
        -19.85066667          0.34370246
        -19.84800000          0.33938938
        -19.84533333          0.33504601
        -19.84266667          0.33067634
        -19.84000000          0.32628449
        -19.83733333          0.32187466
        -19.83466667          0.31745115
        -19.83200000          0.31301831
        -19.82933333          0.30858055
        -19.82666667          0.30414232
        -19.82400000          0.29970810
        -19.82133333          0.29528237
        -19.81866667          0.29086959
        -19.81600000          0.28647423
        -19.81333333          0.28210069
        -19.81066667          0.27775335
        -19.80800000          0.27343650
        -19.80533333          0.26915436
        -19.80266667          0.26491106
        -19.80000000          0.26071064
        -19.79733333          0.25655699
        -19.79466667          0.25245390
        -19.79200000          0.24840502
        -19.78933333          0.24441384
        -19.78666667          0.24048370
        -19.78400000          0.23661777
        -19.78133333          0.23281905
        -19.77866667          0.22909036
        -19.77600000          0.22543432
        -19.77333333          0.22185337
        -19.77066667          0.21834976
        -19.76800000          0.21492551
        -19.76533333          0.21158248
        -19.76266667          0.20832229
        -19.76000000          0.20514636
        -19.75733333          0.20205593
        -19.75466667          0.19905201
        -19.75200000          0.19613541
        -19.74933333          0.19330675
        -19.74666667          0.19056644
        -19.74400000          0.18791472
        -19.74133333          0.18535162
        -19.73866667          0.18287700
        -19.73600000          0.18049053
        -19.73333333          0.17819173
        -19.73066667          0.17597994
        -19.72800000          0.17385437
        -19.72533333          0.17181405
        -19.72266667          0.16985791
        -19.72000000          0.16798473
        -19.71733333          0.16619317
        -19.71466667          0.16448179
        -19.71200000          0.16284905
        -19.70933333          0.16129332
        -19.70666667          0.15981289
        -19.70400000          0.15840597
        -19.70133333          0.15707074
