# total density of states output by FHI-aims 
# The energy reference for this output is the chemical potential, mu =       -2.890085 eV
#    Energy (eV)      DOS 
        -17.10991548          0.93111453
        -17.10724882          0.93139884
        -17.10458215          0.93158156
        -17.10191548          0.93166293
        -17.09924882          0.93164331
        -17.09658215          0.93152320
        -17.09391548          0.93130324
        -17.09124882          0.93098419
        -17.08858215          0.93056694
        -17.08591548          0.93005254
        -17.08324882          0.92944213
        -17.08058215          0.92873702
        -17.07791548          0.92793861
        -17.07524882          0.92704845
        -17.07258215          0.92606819
        -17.06991548          0.92499962
        -17.06724882          0.92384461
        -17.06458215          0.92260518
        -17.06191548          0.92128342
        -17.05924882          0.91988153
        -17.05658215          0.91840182
        -17.05391548          0.91684666
        -17.05124882          0.91521853
        -17.04858215          0.91351997
        -17.04591548          0.91175359
        -17.04324882          0.90992208
        -17.04058215          0.90802816
        -17.03791548          0.90607463
        -17.03524882          0.90406431
        -17.03258215          0.90200006
        -17.02991548          0.89988476
        -17.02724882          0.89772135
        -17.02458215          0.89551272
        -17.02191548          0.89326182
        -17.01924882          0.89097156
        -17.01658215          0.88864486
        -17.01391548          0.88628462
        -17.01124882          0.88389371
        -17.00858215          0.88147498
        -17.00591548          0.87903122
        -17.00324882          0.87656520
        -17.00058215          0.87407961
        -16.99791548          0.87157711
        -16.99524882          0.86906027
        -16.99258215          0.86653162
        -16.98991548          0.86399359
        -16.98724882          0.86144854
        -16.98458215          0.85889875
        -16.98191548          0.85634640
        -16.97924882          0.85379359
        -16.97658215          0.85124233
        -16.97391548          0.84869450
        -16.97124882          0.84615193
        -16.96858215          0.84361632
        -16.96591548          0.84108925
        -16.96324882          0.83857225
        -16.96058215          0.83606669
        -16.95791548          0.83357388
        -16.95524882          0.83109501
        -16.95258215          0.82863116
        -16.94991548          0.82618333
        -16.94724882          0.82375242
        -16.94458215          0.82133922
        -16.94191548          0.81894446
        -16.93924882          0.81656875
        -16.93658215          0.81421264
        -16.93391548          0.81187659
        -16.93124882          0.80956100
        -16.92858215          0.80726618
        -16.92591548          0.80499239
        -16.92324882          0.80273983
        -16.92058215          0.80050865
        -16.91791548          0.79829895
        -16.91524882          0.79611079
        -16.91258215          0.79394419
        -16.90991548          0.79179915
        -16.90724882          0.78967564
        -16.90458215          0.78757363
        -16.90191548          0.78549306
        -16.89924882          0.78343389
        -16.89658215          0.78139605
        -16.89391548          0.77937950
        -16.89124882          0.77738422
        -16.88858215          0.77541020
        -16.88591548          0.77345744
        -16.88324882          0.77152600
        -16.88058215          0.76961596
        -16.87791548          0.76772743
        -16.87524882          0.76586057
        -16.87258215          0.76401559
        -16.86991548          0.76219275
        -16.86724882          0.76039235
        -16.86458215          0.75861478
        -16.86191548          0.75686044
        -16.85924882          0.75512982
        -16.85658215          0.75342346
        -16.85391548          0.75174198
        -16.85124882          0.75008604
        -16.84858215          0.74845637
        -16.84591548          0.74685376
        -16.84324882          0.74527908
        -16.84058215          0.74373324
        -16.83791548          0.74221721
        -16.83524882          0.74073203
        -16.83258215          0.73927879
        -16.82991548          0.73785863
        -16.82724882          0.73647276
        -16.82458215          0.73512242
        -16.82191548          0.73380890
        -16.81924882          0.73253353
        -16.81658215          0.73129769
        -16.81391548          0.73010277
        -16.81124882          0.72895023
        -16.80858215          0.72784152
        -16.80591548          0.72677815
        -16.80324882          0.72576160
        -16.80058215          0.72479343
        -16.79791548          0.72387515
        -16.79524882          0.72300831
        -16.79258215          0.72219446
        -16.78991548          0.72143514
        -16.78724882          0.72073190
        -16.78458215          0.72008626
        -16.78191548          0.71949973
        -16.77924882          0.71897383
        -16.77658215          0.71851002
        -16.77391548          0.71810976
        -16.77124882          0.71777447
        -16.76858215          0.71750554
        -16.76591548          0.71730433
        -16.76324882          0.71717216
        -16.76058215          0.71711029
        -16.75791548          0.71711997
        -16.75524882          0.71720237
        -16.75258215          0.71735863
        -16.74991548          0.71758982
        -16.74724882          0.71789696
        -16.74458215          0.71828103
        -16.74191548          0.71874292
        -16.73924882          0.71928348
        -16.73658215          0.71990349
        -16.73391548          0.72060367
        -16.73124882          0.72138465
        -16.72858215          0.72224701
        -16.72591548          0.72319127
        -16.72324882          0.72421785
        -16.72058215          0.72532711
        -16.71791548          0.72651935
        -16.71524882          0.72779477
        -16.71258215          0.72915350
        -16.70991548          0.73059560
        -16.70724882          0.73212105
        -16.70458215          0.73372975
