# total density of states output by FHI-aims 
# The energy reference for this output is the vacuum level
#    Energy (eV)      DOS 
        -20.00000000          0.93111453
        -19.99733333          0.93139884
        -19.99466667          0.93158156
        -19.99200000          0.93166293
        -19.98933333          0.93164331
        -19.98666667          0.93152320
        -19.98400000          0.93130324
        -19.98133333          0.93098419
        -19.97866667          0.93056694
        -19.97600000          0.93005254
        -19.97333333          0.92944213
        -19.97066667          0.92873702
        -19.96800000          0.92793861
        -19.96533333          0.92704845
        -19.96266667          0.92606819
        -19.96000000          0.92499962
        -19.95733333          0.92384461
        -19.95466667          0.92260518
        -19.95200000          0.92128342
        -19.94933333          0.91988153
        -19.94666667          0.91840182
        -19.94400000          0.91684666
        -19.94133333          0.91521853
        -19.93866667          0.91351997
        -19.93600000          0.91175359
        -19.93333333          0.90992208
        -19.93066667          0.90802816
        -19.92800000          0.90607463
        -19.92533333          0.90406431
        -19.92266667          0.90200006
        -19.92000000          0.89988476
        -19.91733333          0.89772135
        -19.91466667          0.89551272
        -19.91200000          0.89326182
        -19.90933333          0.89097156
        -19.90666667          0.88864486
        -19.90400000          0.88628462
        -19.90133333          0.88389371
        -19.89866667          0.88147498
        -19.89600000          0.87903122
        -19.89333333          0.87656520
        -19.89066667          0.87407961
        -19.88800000          0.87157711
        -19.88533333          0.86906027
        -19.88266667          0.86653162
        -19.88000000          0.86399359
        -19.87733333          0.86144854
        -19.87466667          0.85889875
        -19.87200000          0.85634640
        -19.86933333          0.85379359
        -19.86666667          0.85124233
        -19.86400000          0.84869450
        -19.86133333          0.84615193
        -19.85866667          0.84361632
        -19.85600000          0.84108925
        -19.85333333          0.83857225
        -19.85066667          0.83606669
        -19.84800000          0.83357388
        -19.84533333          0.83109501
        -19.84266667          0.82863116
        -19.84000000          0.82618333
        -19.83733333          0.82375242
        -19.83466667          0.82133922
        -19.83200000          0.81894446
        -19.82933333          0.81656875
        -19.82666667          0.81421264
        -19.82400000          0.81187659
        -19.82133333          0.80956100
        -19.81866667          0.80726618
        -19.81600000          0.80499239
        -19.81333333          0.80273983
        -19.81066667          0.80050865
        -19.80800000          0.79829895
        -19.80533333          0.79611079
        -19.80266667          0.79394419
        -19.80000000          0.79179915
        -19.79733333          0.78967564
        -19.79466667          0.78757363
        -19.79200000          0.78549306
        -19.78933333          0.78343389
        -19.78666667          0.78139605
        -19.78400000          0.77937950
        -19.78133333          0.77738422
        -19.77866667          0.77541020
        -19.77600000          0.77345744
        -19.77333333          0.77152600
        -19.77066667          0.76961596
        -19.76800000          0.76772743
        -19.76533333          0.76586057
        -19.76266667          0.76401559
        -19.76000000          0.76219275
        -19.75733333          0.76039235
