# total density of states output by FHI-aims 
# The energy reference for this output is the vacuum level
#    Energy (eV)      DOS 
        -20.00000000          0.54747315
        -19.99733333          0.54727667
        -19.99466667          0.54714641
        -19.99200000          0.54708321
        -19.98933333          0.54708771
        -19.98666667          0.54716039
        -19.98400000          0.54730155
        -19.98133333          0.54751128
        -19.97866667          0.54778949
        -19.97600000          0.54813589
        -19.97333333          0.54854999
        -19.97066667          0.54903110
        -19.96800000          0.54957831
        -19.96533333          0.55019053
        -19.96266667          0.55086645
        -19.96000000          0.55160458
        -19.95733333          0.55240320
        -19.95466667          0.55326043
        -19.95200000          0.55417416
        -19.94933333          0.55514212
        -19.94666667          0.55616185
        -19.94400000          0.55723073
        -19.94133333          0.55834596
        -19.93866667          0.55950457
        -19.93600000          0.56070346
        -19.93333333          0.56193939
        -19.93066667          0.56320898
        -19.92800000          0.56450873
        -19.92533333          0.56583505
        -19.92266667          0.56718423
        -19.92000000          0.56855250
        -19.91733333          0.56993600
        -19.91466667          0.57133083
        -19.91200000          0.57273304
        -19.90933333          0.57413865
        -19.90666667          0.57554368
        -19.90400000          0.57694412
        -19.90133333          0.57833602
        -19.89866667          0.57971542
        -19.89600000          0.58107841
        -19.89333333          0.58242117
        -19.89066667          0.58373992
        -19.88800000          0.58503099
        -19.88533333          0.58629080
        -19.88266667          0.58751589
        -19.88000000          0.58870293
        -19.87733333          0.58984873
        -19.87466667          0.59095027
        -19.87200000          0.59200468
        -19.86933333          0.59300929
        -19.86666667          0.59396160
        -19.86400000          0.59485931
        -19.86133333          0.59570036
        -19.85866667          0.59648287
        -19.85600000          0.59720522
        -19.85333333          0.59786601
        -19.85066667          0.59846407
        -19.84800000          0.59899849
        -19.84533333          0.59946861
        -19.84266667          0.59987402
        -19.84000000          0.60021456
        -19.83733333          0.60049033
        -19.83466667          0.60070169
        -19.83200000          0.60084927
        -19.82933333          0.60093392
        -19.82666667          0.60095677
        -19.82400000          0.60091919
        -19.82133333          0.60082280
        -19.81866667          0.60066944
        -19.81600000          0.60046119
        -19.81333333          0.60020036
        -19.81066667          0.59988947
        -19.80800000          0.59953124
        -19.80533333          0.59912858
        -19.80266667          0.59868460
        -19.80000000          0.59820255
        -19.79733333          0.59768587
        -19.79466667          0.59713813
        -19.79200000          0.59656303
        -19.78933333          0.59596438
        -19.78666667          0.59534610
        -19.78400000          0.59471219
        -19.78133333          0.59406671
        -19.77866667          0.59341379
        -19.77600000          0.59275759
        -19.77333333          0.59210227
        -19.77066667          0.59145202
        -19.76800000          0.59081099
        -19.76533333          0.59018332
        -19.76266667          0.58957308
        -19.76000000          0.58898430
        -19.75733333          0.58842091
        -19.75466667          0.58788674
        -19.75200000          0.58738551
        -19.74933333          0.58692083
        -19.74666667          0.58649615
        -19.74400000          0.58611476
        -19.74133333          0.58577979
        -19.73866667          0.58549417
        -19.73600000          0.58526066
        -19.73333333          0.58508180
        -19.73066667          0.58495991
        -19.72800000          0.58489708
        -19.72533333          0.58489518
        -19.72266667          0.58495582
        -19.72000000          0.58508037
        -19.71733333          0.58526994
        -19.71466667          0.58552539
        -19.71200000          0.58584729
        -19.70933333          0.58623597
        -19.70666667          0.58669148
        -19.70400000          0.58721359
        -19.70133333          0.58780182
        -19.69866667          0.58845540
        -19.69600000          0.58917331
        -19.69333333          0.58995426
        -19.69066667          0.59079670
        -19.68800000          0.59169882
        -19.68533333          0.59265858
        -19.68266667          0.59367369
        -19.68000000          0.59474160
        -19.67733333          0.59585959
        -19.67466667          0.59702466
        -19.67200000          0.59823366
        -19.66933333          0.59948320
        -19.66666667          0.60076974
        -19.66400000          0.60208954
        -19.66133333          0.60343871
        -19.65866667          0.60481322
        -19.65600000          0.60620888
        -19.65333333          0.60762141
        -19.65066667          0.60904639
        -19.64800000          0.61047933
        -19.64533333          0.61191564
        -19.64266667          0.61335067
        -19.64000000          0.61477972
        -19.63733333          0.61619805
        -19.63466667          0.61760090
        -19.63200000          0.61898347
        -19.62933333          0.62034101
        -19.62666667          0.62166875
        -19.62400000          0.62296196
        -19.62133333          0.62421595
        -19.61866667          0.62542608
        -19.61600000          0.62658781
        -19.61333333          0.62769662
        -19.61066667          0.62874814
        -19.60800000          0.62973806
        -19.60533333          0.63066219
        -19.60266667          0.63151648
        -19.60000000          0.63229698
        -19.59733333          0.63299991
        -19.59466667          0.63362160
        -19.59200000          0.63415857
        -19.58933333          0.63460748
        -19.58666667          0.63496516
        -19.58400000          0.63522862
        -19.58133333          0.63539502
        -19.57866667          0.63546174
        -19.57600000          0.63542631
        -19.57333333          0.63528647
        -19.57066667          0.63504013
        -19.56800000          0.63468540
        -19.56533333          0.63422059
        -19.56266667          0.63364417
        -19.56000000          0.63295484
        -19.55733333          0.63215145
        -19.55466667          0.63123308
        -19.55200000          0.63019896
        -19.54933333          0.62904852
        -19.54666667          0.62778137
        -19.54400000          0.62639728
        -19.54133333          0.62489623
        -19.53866667          0.62327832
        -19.53600000          0.62154385
        -19.53333333          0.61969327
        -19.53066667          0.61772716
        -19.52800000          0.61564628
        -19.52533333          0.61345152
        -19.52266667          0.61114389
        -19.52000000          0.60872455
        -19.51733333          0.60619477
        -19.51466667          0.60355594
        -19.51200000          0.60080955
        -19.50933333          0.59795721
        -19.50666667          0.59500062
        -19.50400000          0.59194156
        -19.50133333          0.58878189
        -19.49866667          0.58552358
        -19.49600000          0.58216862
        -19.49333333          0.57871911
        -19.49066667          0.57517717
        -19.48800000          0.57154500
        -19.48533333          0.56782484
        -19.48266667          0.56401896
        -19.48000000          0.56012968
        -19.47733333          0.55615934
        -19.47466667          0.55211031
        -19.47200000          0.54798499
        -19.46933333          0.54378580
        -19.46666667          0.53951515
        -19.46400000          0.53517550
        -19.46133333          0.53076930
        -19.45866667          0.52629899
        -19.45600000          0.52176705
        -19.45333333          0.51717593
        -19.45066667          0.51252811
        -19.44800000          0.50782606
        -19.44533333          0.50307223
        -19.44266667          0.49826909
        -19.44000000          0.49341910
        -19.43733333          0.48852474
        -19.43466667          0.48358845
        -19.43200000          0.47861270
        -19.42933333          0.47359995
        -19.42666667          0.46855266
        -19.42400000          0.46347329
        -19.42133333          0.45836431
        -19.41866667          0.45322819
        -19.41600000          0.44806741
        -19.41333333          0.44288446
        -19.41066667          0.43768182
        -19.40800000          0.43246201
        -19.40533333          0.42722755
        -19.40266667          0.42198096
        -19.40000000          0.41672479
        -19.39733333          0.41146161
        -19.39466667          0.40619400
        -19.39200000          0.40092456
        -19.38933333          0.39565590
        -19.38666667          0.39039067
        -19.38400000          0.38513153
        -19.38133333          0.37988116
        -19.37866667          0.37464225
        -19.37600000          0.36941754
        -19.37333333          0.36420976
        -19.37066667          0.35902167
        -19.36800000          0.35385606
        -19.36533333          0.34871570
        -19.36266667          0.34360341
        -19.36000000          0.33852200
        -19.35733333          0.33347429
        -19.35466667          0.32846313
        -19.35200000          0.32349133
        -19.34933333          0.31856174
        -19.34666667          0.31367717
        -19.34400000          0.30884045
        -19.34133333          0.30405437
        -19.33866667          0.29932172
        -19.33600000          0.29464526
        -19.33333333          0.29002772
        -19.33066667          0.28547179
        -19.32800000          0.28098013
        -19.32533333          0.27655535
        -19.32266667          0.27220000
        -19.32000000          0.26791660
        -19.31733333          0.26370757
        -19.31466667          0.25957528
        -19.31200000          0.25552203
        -19.30933333          0.25155002
        -19.30666667          0.24766138
        -19.30400000          0.24385814
        -19.30133333          0.24014221
        -19.29866667          0.23651544
        -19.29600000          0.23297953
        -19.29333333          0.22953607
        -19.29066667          0.22618656
        -19.28800000          0.22293234
        -19.28533333          0.21977463
        -19.28266667          0.21671452
        -19.28000000          0.21375297
        -19.27733333          0.21089079
        -19.27466667          0.20812864
        -19.27200000          0.20546704
        -19.26933333          0.20290637
        -19.26666667          0.20044686
        -19.26400000          0.19808856
        -19.26133333          0.19583140
        -19.25866667          0.19367515
        -19.25600000          0.19161940
        -19.25333333          0.18966364
        -19.25066667          0.18780716
        -19.24800000          0.18604911
        -19.24533333          0.18438852
        -19.24266667          0.18282424
        -19.24000000          0.18135500
        -19.23733333          0.17997937
        -19.23466667          0.17869581
        -19.23200000          0.17750261
        -19.22933333          0.17639798
        -19.22666667          0.17537996
        -19.22400000          0.17444651
        -19.22133333          0.17359546
        -19.21866667          0.17282452
        -19.21600000          0.17213134
        -19.21333333          0.17151343
        -19.21066667          0.17096824
        -19.20800000          0.17049315
        -19.20533333          0.17008543
        -19.20266667          0.16974233
        -19.20000000          0.16946100
        -19.19733333          0.16923857
        -19.19466667          0.16907211
        -19.19200000          0.16895867
        -19.18933333          0.16889527
        -19.18666667          0.16887890
        -19.18400000          0.16890654
        -19.18133333          0.16897520
        -19.17866667          0.16908186
        -19.17600000          0.16922352
        -19.17333333          0.16939722
        -19.17066667          0.16960002
        -19.16800000          0.16982901
        -19.16533333          0.17008134
        -19.16266667          0.17035419
        -19.16000000          0.17064483
        -19.15733333          0.17095057
        -19.15466667          0.17126881
        -19.15200000          0.17159702
        -19.14933333          0.17193278
        -19.14666667          0.17227372
        -19.14400000          0.17261762
        -19.14133333          0.17296231
        -19.13866667          0.17330578
        -19.13600000          0.17364609
        -19.13333333          0.17398145
        -19.13066667          0.17431017
        -19.12800000          0.17463070
        -19.12533333          0.17494162
        -19.12266667          0.17524163
