# total density of states output by FHI-aims 
# The energy reference for this output is the vacuum level
#    Energy (eV)      DOS 
        -20.00000000          0.74484054
        -19.99733333          0.74759866
        -19.99466667          0.75072068
        -19.99200000          0.75420567
        -19.98933333          0.75805196
        -19.98666667          0.76225707
        -19.98400000          0.76681778
        -19.98133333          0.77173007
        -19.97866667          0.77698915
        -19.97600000          0.78258946
        -19.97333333          0.78852463
        -19.97066667          0.79478755
        -19.96800000          0.80137030
        -19.96533333          0.80826421
        -19.96266667          0.81545987
        -19.96000000          0.82294708
        -19.95733333          0.83071492
        -19.95466667          0.83875174
        -19.95200000          0.84704517
        -19.94933333          0.85558216
        -19.94666667          0.86434895
        -19.94400000          0.87333115
        -19.94133333          0.88251372
        -19.93866667          0.89188100
        -19.93600000          0.90141675
        -19.93333333          0.91110417
        -19.93066667          0.92092592
        -19.92800000          0.93086417
        -19.92533333          0.94090062
        -19.92266667          0.95101655
        -19.92000000          0.96119283
        -19.91733333          0.97140999
        -19.91466667          0.98164823
        -19.91200000          0.99188750
        -19.90933333          1.00210751
        -19.90666667          1.01228778
        -19.90400000          1.02240770
        -19.90133333          1.03244659
        -19.89866667          1.04238369
        -19.89600000          1.05219828
        -19.89333333          1.06186970
        -19.89066667          1.07137738
        -19.88800000          1.08070094
        -19.88533333          1.08982018
        -19.88266667          1.09871519
        -19.88000000          1.10736637
        -19.87733333          1.11575451
        -19.87466667          1.12386077
        -19.87200000          1.13166684
        -19.86933333          1.13915489
        -19.86666667          1.14630766
        -19.86400000          1.15310854
        -19.86133333          1.15954154
        -19.85866667          1.16559140
        -19.85600000          1.17124361
        -19.85333333          1.17648442
        -19.85066667          1.18130095
        -19.84800000          1.18568115
        -19.84533333          1.18961388
        -19.84266667          1.19308892
        -19.84000000          1.19609701
        -19.83733333          1.19862985
        -19.83466667          1.20068017
        -19.83200000          1.20224170
        -19.82933333          1.20330920
        -19.82666667          1.20387849
        -19.82400000          1.20394642
        -19.82133333          1.20351093
        -19.81866667          1.20257100
        -19.81600000          1.20112667
        -19.81333333          1.19917902
        -19.81066667          1.19673021
        -19.80800000          1.19378339
        -19.80533333          1.19034275
        -19.80266667          1.18641345
        -19.80000000          1.18200164
        -19.79733333          1.17711442
        -19.79466667          1.17175980
        -19.79200000          1.16594666
        -19.78933333          1.15968477
        -19.78666667          1.15298467
        -19.78400000          1.14585771
        -19.78133333          1.13831596
        -19.77866667          1.13037217
        -19.77600000          1.12203976
        -19.77333333          1.11333272
        -19.77066667          1.10426560
        -19.76800000          1.09485347
        -19.76533333          1.08511183
        -19.76266667          1.07505657
        -19.76000000          1.06470395
        -19.75733333          1.05407051
        -19.75466667          1.04317304
        -19.75200000          1.03202854
        -19.74933333          1.02065411
        -19.74666667          1.00906698
        -19.74400000          0.99728442
        -19.74133333          0.98532367
        -19.73866667          0.97320195
        -19.73600000          0.96093635
        -19.73333333          0.94854384
        -19.73066667          0.93604121
        -19.72800000          0.92344503
        -19.72533333          0.91077158
        -19.72266667          0.89803688
        -19.72000000          0.88525661
        -19.71733333          0.87244608
        -19.71466667          0.85962024
        -19.71200000          0.84679360
        -19.70933333          0.83398025
        -19.70666667          0.82119383
        -19.70400000          0.80844750
        -19.70133333          0.79575395
        -19.69866667          0.78312534
        -19.69600000          0.77057336
        -19.69333333          0.75810917
        -19.69066667          0.74574340
        -19.68800000          0.73348619
        -19.68533333          0.72134715
        -19.68266667          0.70933536
        -19.68000000          0.69745942
        -19.67733333          0.68572740
        -19.67466667          0.67414691
        -19.67200000          0.66272506
        -19.66933333          0.65146849
        -19.66666667          0.64038340
        -19.66400000          0.62947555
        -19.66133333          0.61875027
        -19.65866667          0.60821251
        -19.65600000          0.59786682
        -19.65333333          0.58771740
        -19.65066667          0.57776811
        -19.64800000          0.56802248
        -19.64533333          0.55848374
        -19.64266667          0.54915485
        -19.64000000          0.54003853
        -19.63733333          0.53113723
        -19.63466667          0.52245321
        -19.63200000          0.51398852
        -19.62933333          0.50574505
        -19.62666667          0.49772454
        -19.62400000          0.48992855
        -19.62133333          0.48235858
        -19.61866667          0.47501598
        -19.61600000          0.46790203
        -19.61333333          0.46101792
        -19.61066667          0.45436480
        -19.60800000          0.44794374
        -19.60533333          0.44175580
        -19.60266667          0.43580198
        -19.60000000          0.43008326
        -19.59733333          0.42460061
        -19.59466667          0.41935497
        -19.59200000          0.41434729
        -19.58933333          0.40957849
        -19.58666667          0.40504947
        -19.58400000          0.40076116
        -19.58133333          0.39671443
        -19.57866667          0.39291016
        -19.57600000          0.38934922
        -19.57333333          0.38603242
        -19.57066667          0.38296058
        -19.56800000          0.38013444
        -19.56533333          0.37755473
        -19.56266667          0.37522209
        -19.56000000          0.37313714
        -19.55733333          0.37130038
        -19.55466667          0.36971227
        -19.55200000          0.36837313
        -19.54933333          0.36728322
        -19.54666667          0.36644265
        -19.54400000          0.36585142
        -19.54133333          0.36550941
        -19.53866667          0.36541631
        -19.53600000          0.36557170
        -19.53333333          0.36597497
        -19.53066667          0.36662532
        -19.52800000          0.36752180
        -19.52533333          0.36866324
        -19.52266667          0.37004827
        -19.52000000          0.37167533
        -19.51733333          0.37354263
        -19.51466667          0.37564816
        -19.51200000          0.37798970
        -19.50933333          0.38056479
        -19.50666667          0.38337073
        -19.50400000          0.38640462
        -19.50133333          0.38966330
        -19.49866667          0.39314338
        -19.49600000          0.39684125
        -19.49333333          0.40075305
        -19.49066667          0.40487471
        -19.48800000          0.40920193
        -19.48533333          0.41373019
        -19.48266667          0.41845478
        -19.48000000          0.42337074
        -19.47733333          0.42847296
        -19.47466667          0.43375611
        -19.47200000          0.43921468
        -19.46933333          0.44484301
