# total density of states output by FHI-aims 
# The energy reference for this output is the chemical potential, mu =       -3.645771 eV
#    Energy (eV)      DOS 
        -16.35422929          0.74484054
        -16.35156262          0.74759866
        -16.34889596          0.75072068
        -16.34622929          0.75420567
        -16.34356262          0.75805196
        -16.34089596          0.76225707
        -16.33822929          0.76681778
        -16.33556262          0.77173007
        -16.33289596          0.77698915
        -16.33022929          0.78258946
        -16.32756262          0.78852463
        -16.32489596          0.79478755
        -16.32222929          0.80137030
        -16.31956262          0.80826421
        -16.31689596          0.81545987
        -16.31422929          0.82294708
        -16.31156262          0.83071492
        -16.30889596          0.83875174
        -16.30622929          0.84704517
        -16.30356262          0.85558216
        -16.30089596          0.86434895
        -16.29822929          0.87333115
        -16.29556262          0.88251372
        -16.29289596          0.89188100
        -16.29022929          0.90141675
        -16.28756262          0.91110417
        -16.28489596          0.92092592
        -16.28222929          0.93086417
        -16.27956262          0.94090062
        -16.27689596          0.95101655
        -16.27422929          0.96119283
        -16.27156262          0.97140999
        -16.26889596          0.98164823
        -16.26622929          0.99188750
        -16.26356262          1.00210751
        -16.26089596          1.01228778
        -16.25822929          1.02240770
        -16.25556262          1.03244659
        -16.25289596          1.04238369
        -16.25022929          1.05219828
        -16.24756262          1.06186970
        -16.24489596          1.07137738
        -16.24222929          1.08070094
        -16.23956262          1.08982018
        -16.23689596          1.09871519
        -16.23422929          1.10736637
        -16.23156262          1.11575451
        -16.22889596          1.12386077
        -16.22622929          1.13166684
        -16.22356262          1.13915489
        -16.22089596          1.14630766
        -16.21822929          1.15310854
        -16.21556262          1.15954154
        -16.21289596          1.16559140
        -16.21022929          1.17124361
        -16.20756262          1.17648442
        -16.20489596          1.18130095
        -16.20222929          1.18568115
        -16.19956262          1.18961388
        -16.19689596          1.19308892
        -16.19422929          1.19609701
        -16.19156262          1.19862985
        -16.18889596          1.20068017
        -16.18622929          1.20224170
        -16.18356262          1.20330920
        -16.18089596          1.20387849
        -16.17822929          1.20394642
        -16.17556262          1.20351093
        -16.17289596          1.20257100
        -16.17022929          1.20112667
        -16.16756262          1.19917902
        -16.16489596          1.19673021
        -16.16222929          1.19378339
        -16.15956262          1.19034275
        -16.15689596          1.18641345
        -16.15422929          1.18200164
        -16.15156262          1.17711442
        -16.14889596          1.17175980
        -16.14622929          1.16594666
        -16.14356262          1.15968477
        -16.14089596          1.15298467
        -16.13822929          1.14585771
        -16.13556262          1.13831596
        -16.13289596          1.13037217
        -16.13022929          1.12203976
        -16.12756262          1.11333272
        -16.12489596          1.10426560
        -16.12222929          1.09485347
        -16.11956262          1.08511183
        -16.11689596          1.07505657
        -16.11422929          1.06470395
