# total density of states output by FHI-aims 
# The energy reference for this output is the chemical potential, mu =       -3.736734 eV
#    Energy (eV)      DOS 
        -16.26326593          0.90411290
        -16.26059926          0.89741435
        -16.25793259          0.89062212
        -16.25526593          0.88375063
        -16.25259926          0.87681455
        -16.24993259          0.86982873
        -16.24726593          0.86280820
        -16.24459926          0.85576814
        -16.24193259          0.84872388
        -16.23926593          0.84169082
        -16.23659926          0.83468445
        -16.23393259          0.82772030
        -16.23126593          0.82081393
        -16.22859926          0.81398088
        -16.22593259          0.80723664
        -16.22326593          0.80059665
        -16.22059926          0.79407623
        -16.21793259          0.78769059
        -16.21526593          0.78145476
        -16.21259926          0.77538361
        -16.20993259          0.76949175
        -16.20726593          0.76379356
        -16.20459926          0.75830313
        -16.20193259          0.75303424
        -16.19926593          0.74800030
        -16.19659926          0.74321436
        -16.19393259          0.73868906
        -16.19126593          0.73443658
        -16.18859926          0.73046864
        -16.18593259          0.72679644
        -16.18326593          0.72343066
        -16.18059926          0.72038138
        -16.17793259          0.71765812
        -16.17526593          0.71526974
        -16.17259926          0.71322446
        -16.16993259          0.71152981
        -16.16726593          0.71019259
        -16.16459926          0.70921888
        -16.16193259          0.70861398
        -16.15926593          0.70838240
        -16.15659926          0.70852784
        -16.15393259          0.70905314
        -16.15126593          0.70996031
        -16.14859926          0.71125045
        -16.14593259          0.71292379
        -16.14326593          0.71497963
        -16.14059926          0.71741635
        -16.13793259          0.72023140
        -16.13526593          0.72342125
        -16.13259926          0.72698144
        -16.12993259          0.73090655
        -16.12726593          0.73519018
        -16.12459926          0.73982498
        -16.12193259          0.74480262
        -16.11926593          0.75011384
        -16.11659926          0.75574840
        -16.11393259          0.76169514
        -16.11126593          0.76794198
        -16.10859926          0.77447593
        -16.10593259          0.78128311
        -16.10326593          0.78834877
        -16.10059926          0.79565735
        -16.09793259          0.80319246
        -16.09526593          0.81093693
        -16.09259926          0.81887288
        -16.08993259          0.82698170
        -16.08726593          0.83524415
        -16.08459926          0.84364036
        -16.08193259          0.85214989
        -16.07926593          0.86075179
        -16.07659926          0.86942466
        -16.07393259          0.87814666
        -16.07126593          0.88689564
        -16.06859926          0.89564912
        -16.06593259          0.90438441
        -16.06326593          0.91307865
        -16.06059926          0.92170888
        -16.05793259          0.93025208
        -16.05526593          0.93868529
        -16.05259926          0.94698563
        -16.04993259          0.95513038
        -16.04726593          0.96309706
        -16.04459926          0.97086349
        -16.04193259          0.97840786
        -16.03926593          0.98570878
        -16.03659926          0.99274539
        -16.03393259          0.99949736
        -16.03126593          1.00594502
        -16.02859926          1.01206939
        -16.02593259          1.01785221
        -16.02326593          1.02327607
        -16.02059926          1.02832440
        -16.01793259          1.03298156
        -16.01526593          1.03723288
        -16.01259926          1.04106468
        -16.00993259          1.04446436
        -16.00726593          1.04742041
        -16.00459926          1.04992244
        -16.00193259          1.05196124
        -15.99926593          1.05352879
        -15.99659926          1.05461826
        -15.99393259          1.05522408
        -15.99126593          1.05534190
        -15.98859926          1.05496866
