# total density of states output by FHI-aims 
# The energy reference for this output is the vacuum level
#    Energy (eV)      DOS 
        -20.00000000          0.90411290
        -19.99733333          0.89741435
        -19.99466667          0.89062212
        -19.99200000          0.88375063
        -19.98933333          0.87681455
        -19.98666667          0.86982873
        -19.98400000          0.86280820
        -19.98133333          0.85576814
        -19.97866667          0.84872388
        -19.97600000          0.84169082
        -19.97333333          0.83468445
        -19.97066667          0.82772030
        -19.96800000          0.82081393
        -19.96533333          0.81398088
        -19.96266667          0.80723664
        -19.96000000          0.80059665
        -19.95733333          0.79407623
        -19.95466667          0.78769059
        -19.95200000          0.78145476
        -19.94933333          0.77538361
        -19.94666667          0.76949175
        -19.94400000          0.76379356
        -19.94133333          0.75830313
        -19.93866667          0.75303424
        -19.93600000          0.74800030
        -19.93333333          0.74321436
        -19.93066667          0.73868906
        -19.92800000          0.73443658
        -19.92533333          0.73046864
        -19.92266667          0.72679644
        -19.92000000          0.72343066
        -19.91733333          0.72038138
        -19.91466667          0.71765812
        -19.91200000          0.71526974
        -19.90933333          0.71322446
        -19.90666667          0.71152981
        -19.90400000          0.71019259
        -19.90133333          0.70921888
        -19.89866667          0.70861398
        -19.89600000          0.70838240
        -19.89333333          0.70852784
        -19.89066667          0.70905314
        -19.88800000          0.70996031
        -19.88533333          0.71125045
        -19.88266667          0.71292379
        -19.88000000          0.71497963
        -19.87733333          0.71741635
        -19.87466667          0.72023140
        -19.87200000          0.72342125
        -19.86933333          0.72698144
        -19.86666667          0.73090655
        -19.86400000          0.73519018
        -19.86133333          0.73982498
        -19.85866667          0.74480262
        -19.85600000          0.75011384
        -19.85333333          0.75574840
        -19.85066667          0.76169514
        -19.84800000          0.76794198
        -19.84533333          0.77447593
        -19.84266667          0.78128311
        -19.84000000          0.78834877
        -19.83733333          0.79565735
        -19.83466667          0.80319246
        -19.83200000          0.81093693
        -19.82933333          0.81887288
        -19.82666667          0.82698170
        -19.82400000          0.83524415
        -19.82133333          0.84364036
        -19.81866667          0.85214989
        -19.81600000          0.86075179
        -19.81333333          0.86942466
        -19.81066667          0.87814666
        -19.80800000          0.88689564
        -19.80533333          0.89564912
        -19.80266667          0.90438441
        -19.80000000          0.91307865
        -19.79733333          0.92170888
        -19.79466667          0.93025208
        -19.79200000          0.93868529
        -19.78933333          0.94698563
        -19.78666667          0.95513038
        -19.78400000          0.96309706
        -19.78133333          0.97086349
        -19.77866667          0.97840786
        -19.77600000          0.98570878
        -19.77333333          0.99274539
        -19.77066667          0.99949736
        -19.76800000          1.00594502
        -19.76533333          1.01206939
        -19.76266667          1.01785221
        -19.76000000          1.02327607
        -19.75733333          1.02832440
        -19.75466667          1.03298156
        -19.75200000          1.03723288
        -19.74933333          1.04106468
        -19.74666667          1.04446436
        -19.74400000          1.04742041
        -19.74133333          1.04992244
        -19.73866667          1.05196124
        -19.73600000          1.05352879
        -19.73333333          1.05461826
        -19.73066667          1.05522408
        -19.72800000          1.05534190
        -19.72533333          1.05496866
        -19.72266667          1.05410255
        -19.72000000          1.05274300
        -19.71733333          1.05089074
        -19.71466667          1.04854773
        -19.71200000          1.04571718
        -19.70933333          1.04240353
        -19.70666667          1.03861242
        -19.70400000          1.03435066
        -19.70133333          1.02962623
        -19.69866667          1.02444822
        -19.69600000          1.01882681
        -19.69333333          1.01277322
        -19.69066667          1.00629968
        -19.68800000          0.99941935
        -19.68533333          0.99214634
        -19.68266667          0.98449558
        -19.68000000          0.97648282
        -19.67733333          0.96812456
        -19.67466667          0.95943800
        -19.67200000          0.95044094
        -19.66933333          0.94115180
        -19.66666667          0.93158947
        -19.66400000          0.92177331
        -19.66133333          0.91172309
        -19.65866667          0.90145888
        -19.65600000          0.89100102
        -19.65333333          0.88037008
        -19.65066667          0.86958674
        -19.64800000          0.85867181
        -19.64533333          0.84764608
        -19.64266667          0.83653034
        -19.64000000          0.82534531
        -19.63733333          0.81411153
        -19.63466667          0.80284939
        -19.63200000          0.79157901
        -19.62933333          0.78032026
        -19.62666667          0.76909264
        -19.62400000          0.75791531
        -19.62133333          0.74680699
        -19.61866667          0.73578599
        -19.61600000          0.72487009
        -19.61333333          0.71407659
        -19.61066667          0.70342224
        -19.60800000          0.69292320
        -19.60533333          0.68259508
        -19.60266667          0.67245285
        -19.60000000          0.66251085
        -19.59733333          0.65278280
        -19.59466667          0.64328175
        -19.59200000          0.63402010
        -19.58933333          0.62500956
        -19.58666667          0.61626120
        -19.58400000          0.60778539
        -19.58133333          0.59959183
        -19.57866667          0.59168955
        -19.57600000          0.58408694
        -19.57333333          0.57679168
        -19.57066667          0.56981084
        -19.56800000          0.56315083
        -19.56533333          0.55681742
        -19.56266667          0.55081578
        -19.56000000          0.54515046
        -19.55733333          0.53982541
        -19.55466667          0.53484403
        -19.55200000          0.53020911
        -19.54933333          0.52592295
        -19.54666667          0.52198726
        -19.54400000          0.51840327
        -19.54133333          0.51517170
        -19.53866667          0.51229280
        -19.53600000          0.50976632
        -19.53333333          0.50759159
        -19.53066667          0.50576749
        -19.52800000          0.50429247
        -19.52533333          0.50316460
        -19.52266667          0.50238151
        -19.52000000          0.50194051
        -19.51733333          0.50183848
        -19.51466667          0.50207197
        -19.51200000          0.50263721
        -19.50933333          0.50353004
        -19.50666667          0.50474602
        -19.50400000          0.50628037
        -19.50133333          0.50812800
        -19.49866667          0.51028353
        -19.49600000          0.51274126
        -19.49333333          0.51549523
        -19.49066667          0.51853917
        -19.48800000          0.52186654
        -19.48533333          0.52547053
        -19.48266667          0.52934405
        -19.48000000          0.53347973
        -19.47733333          0.53786997
        -19.47466667          0.54250688
        -19.47200000          0.54738231
        -19.46933333          0.55248787
        -19.46666667          0.55781491
        -19.46400000          0.56335453
        -19.46133333          0.56909759
        -19.45866667          0.57503471
        -19.45600000          0.58115626
        -19.45333333          0.58745241
        -19.45066667          0.59391305
        -19.44800000          0.60052791
        -19.44533333          0.60728647
        -19.44266667          0.61417801
        -19.44000000          0.62119163
        -19.43733333          0.62831622
        -19.43466667          0.63554051
        -19.43200000          0.64285307
        -19.42933333          0.65024228
        -19.42666667          0.65769643
        -19.42400000          0.66520365
        -19.42133333          0.67275197
        -19.41866667          0.68032935
        -19.41600000          0.68792363
        -19.41333333          0.69552262
        -19.41066667          0.70311410
        -19.40800000          0.71068581
        -19.40533333          0.71822552
        -19.40266667          0.72572100
        -19.40000000          0.73316009
        -19.39733333          0.74053070
        -19.39466667          0.74782081
        -19.39200000          0.75501857
        -19.38933333          0.76211225
        -19.38666667          0.76909028
        -19.38400000          0.77594132
        -19.38133333          0.78265423
        -19.37866667          0.78921814
        -19.37600000          0.79562244
        -19.37333333          0.80185684
        -19.37066667          0.80791136
        -19.36800000          0.81377640
        -19.36533333          0.81944271
        -19.36266667          0.82490146
        -19.36000000          0.83014424
        -19.35733333          0.83516309
        -19.35466667          0.83995052
        -19.35200000          0.84449952
        -19.34933333          0.84880361
        -19.34666667          0.85285681
        -19.34400000          0.85665370
        -19.34133333          0.86018942
        -19.33866667          0.86345966
        -19.33600000          0.86646070
        -19.33333333          0.86918944
        -19.33066667          0.87164334
        -19.32800000          0.87382048
        -19.32533333          0.87571957
        -19.32266667          0.87733990
        -19.32000000          0.87868140
        -19.31733333          0.87974460
        -19.31466667          0.88053065
        -19.31200000          0.88104128
        -19.30933333          0.88127884
        -19.30666667          0.88124625
        -19.30400000          0.88094703
        -19.30133333          0.88038524
        -19.29866667          0.87956550
        -19.29600000          0.87849295
        -19.29333333          0.87717326
        -19.29066667          0.87561259
        -19.28800000          0.87381757
        -19.28533333          0.87179529
        -19.28266667          0.86955327
        -19.28000000          0.86709940
        -19.27733333          0.86444200
        -19.27466667          0.86158971
        -19.27200000          0.85855150
        -19.26933333          0.85533662
        -19.26666667          0.85195462
        -19.26400000          0.84841526
        -19.26133333          0.84472851
        -19.25866667          0.84090454
        -19.25600000          0.83695364
        -19.25333333          0.83288624
        -19.25066667          0.82871285
        -19.24800000          0.82444403
        -19.24533333          0.82009040
        -19.24266667          0.81566257
        -19.24000000          0.81117112
        -19.23733333          0.80662658
        -19.23466667          0.80203942
        -19.23200000          0.79742000
        -19.22933333          0.79277856
        -19.22666667          0.78812518
        -19.22400000          0.78346980
        -19.22133333          0.77882216
        -19.21866667          0.77419179
        -19.21600000          0.76958800
        -19.21333333          0.76501987
        -19.21066667          0.76049622
        -19.20800000          0.75602560
        -19.20533333          0.75161631
        -19.20266667          0.74727633
        -19.20000000          0.74301337
        -19.19733333          0.73883482
        -19.19466667          0.73474779
        -19.19200000          0.73075904
        -19.18933333          0.72687504
        -19.18666667          0.72310196
        -19.18400000          0.71944561
        -19.18133333          0.71591153
        -19.17866667          0.71250491
        -19.17600000          0.70923065
        -19.17333333          0.70609334
        -19.17066667          0.70309727
        -19.16800000          0.70024643
        -19.16533333          0.69754450
        -19.16266667          0.69499492
        -19.16000000          0.69260082
        -19.15733333          0.69036508
        -19.15466667          0.68829029
        -19.15200000          0.68637883
        -19.14933333          0.68463280
        -19.14666667          0.68305410
        -19.14400000          0.68164437
        -19.14133333          0.68040506
        -19.13866667          0.67933739
        -19.13600000          0.67844240
        -19.13333333          0.67772092
        -19.13066667          0.67717361
        -19.12800000          0.67680094
        -19.12533333          0.67660322
        -19.12266667          0.67658060
        -19.12000000          0.67673305
