# total density of states output by FHI-aims 
# The energy reference for this output is the vacuum level
#    Energy (eV)      DOS 
        -20.00000000          0.26451456
        -19.99733333          0.26115308
        -19.99466667          0.25780927
        -19.99200000          0.25448517
        -19.98933333          0.25118285
        -19.98666667          0.24790435
        -19.98400000          0.24465174
        -19.98133333          0.24142704
        -19.97866667          0.23823227
        -19.97600000          0.23506942
        -19.97333333          0.23194043
        -19.97066667          0.22884720
        -19.96800000          0.22579158
        -19.96533333          0.22277536
        -19.96266667          0.21980028
        -19.96000000          0.21686799
        -19.95733333          0.21398006
        -19.95466667          0.21113800
        -19.95200000          0.20834321
        -19.94933333          0.20559702
        -19.94666667          0.20290064
        -19.94400000          0.20025521
        -19.94133333          0.19766174
        -19.93866667          0.19512114
        -19.93600000          0.19263424
        -19.93333333          0.19020173
        -19.93066667          0.18782420
        -19.92800000          0.18550213
        -19.92533333          0.18323589
        -19.92266667          0.18102574
        -19.92000000          0.17887184
        -19.91733333          0.17677421
        -19.91466667          0.17473281
        -19.91200000          0.17274746
        -19.90933333          0.17081789
        -19.90666667          0.16894374
        -19.90400000          0.16712453
        -19.90133333          0.16535973
        -19.89866667          0.16364869
        -19.89600000          0.16199068
        -19.89333333          0.16038492
        -19.89066667          0.15883051
        -19.88800000          0.15732653
        -19.88533333          0.15587198
        -19.88266667          0.15446578
        -19.88000000          0.15310684
        -19.87733333          0.15179400
        -19.87466667          0.15052606
        -19.87200000          0.14930180
        -19.86933333          0.14811996
        -19.86666667          0.14697926
        -19.86400000          0.14587841
        -19.86133333          0.14481610
        -19.85866667          0.14379103
        -19.85600000          0.14280188
        -19.85333333          0.14184736
        -19.85066667          0.14092617
        -19.84800000          0.14003704
        -19.84533333          0.13917871
        -19.84266667          0.13834995
        -19.84000000          0.13754956
        -19.83733333          0.13677637
        -19.83466667          0.13602925
        -19.83200000          0.13530711
        -19.82933333          0.13460891
        -19.82666667          0.13393364
        -19.82400000          0.13328035
        -19.82133333          0.13264815
        -19.81866667          0.13203617
        -19.81600000          0.13144365
        -19.81333333          0.13086982
        -19.81066667          0.13031403
        -19.80800000          0.12977563
        -19.80533333          0.12925409
        -19.80266667          0.12874888
        -19.80000000          0.12825957
        -19.79733333          0.12778576
        -19.79466667          0.12732714
        -19.79200000          0.12688343
        -19.78933333          0.12645440
        -19.78666667          0.12603992
        -19.78400000          0.12563986
        -19.78133333          0.12525417
        -19.77866667          0.12488285
        -19.77600000          0.12452596
        -19.77333333          0.12418356
        -19.77066667          0.12385582
        -19.76800000          0.12354290
        -19.76533333          0.12324503
        -19.76266667          0.12296246
        -19.76000000          0.12269549
        -19.75733333          0.12244444
        -19.75466667          0.12220968
        -19.75200000          0.12199159
        -19.74933333          0.12179059
        -19.74666667          0.12160710
        -19.74400000          0.12144159
        -19.74133333          0.12129453
        -19.73866667          0.12116642
        -19.73600000          0.12105776
        -19.73333333          0.12096907
        -19.73066667          0.12090087
        -19.72800000          0.12085372
        -19.72533333          0.12082813
        -19.72266667          0.12082466
        -19.72000000          0.12084386
        -19.71733333          0.12088626
        -19.71466667          0.12095242
        -19.71200000          0.12104287
        -19.70933333          0.12115814
        -19.70666667          0.12129877
        -19.70400000          0.12146528
        -19.70133333          0.12165817
        -19.69866667          0.12187794
        -19.69600000          0.12212508
        -19.69333333          0.12240007
        -19.69066667          0.12270338
        -19.68800000          0.12303544
        -19.68533333          0.12339669
        -19.68266667          0.12378755
        -19.68000000          0.12420841
        -19.67733333          0.12465966
        -19.67466667          0.12514167
        -19.67200000          0.12565478
        -19.66933333          0.12619931
        -19.66666667          0.12677558
        -19.66400000          0.12738387
        -19.66133333          0.12802446
        -19.65866667          0.12869759
        -19.65600000          0.12940348
        -19.65333333          0.13014236
        -19.65066667          0.13091439
        -19.64800000          0.13171975
        -19.64533333          0.13255858
        -19.64266667          0.13343100
        -19.64000000          0.13433711
        -19.63733333          0.13527698
        -19.63466667          0.13625067
        -19.63200000          0.13725820
        -19.62933333          0.13829959
        -19.62666667          0.13937481
        -19.62400000          0.14048382
        -19.62133333          0.14162656
        -19.61866667          0.14280293
        -19.61600000          0.14401283
        -19.61333333          0.14525609
        -19.61066667          0.14653257
        -19.60800000          0.14784206
        -19.60533333          0.14918435
        -19.60266667          0.15055917
        -19.60000000          0.15196627
        -19.59733333          0.15340533
        -19.59466667          0.15487601
        -19.59200000          0.15637797
        -19.58933333          0.15791080
        -19.58666667          0.15947409
        -19.58400000          0.16106739
        -19.58133333          0.16269021
        -19.57866667          0.16434205
        -19.57600000          0.16602236
        -19.57333333          0.16773058
        -19.57066667          0.16946609
        -19.56800000          0.17122828
        -19.56533333          0.17301646
        -19.56266667          0.17482996
        -19.56000000          0.17666804
        -19.55733333          0.17852994
        -19.55466667          0.18041490
        -19.55200000          0.18232208
        -19.54933333          0.18425065
        -19.54666667          0.18619974
        -19.54400000          0.18816846
        -19.54133333          0.19015587
        -19.53866667          0.19216103
        -19.53600000          0.19418297
        -19.53333333          0.19622068
