# total density of states output by FHI-aims 
# The energy reference for this output is the chemical potential, mu =       -4.533647 eV
#    Energy (eV)      DOS 
        -15.46635306          0.30846031
        -15.46368639          0.30514294
        -15.46101973          0.30181098
        -15.45835306          0.29846544
        -15.45568639          0.29510746
        -15.45301973          0.29173829
        -15.45035306          0.28835927
        -15.44768639          0.28497186
        -15.44501973          0.28157759
        -15.44235306          0.27817812
        -15.43968639          0.27477517
        -15.43701973          0.27137056
        -15.43435306          0.26796619
        -15.43168639          0.26456403
        -15.42901973          0.26116612
        -15.42635306          0.25777457
        -15.42368639          0.25439153
        -15.42101973          0.25101920
        -15.41835306          0.24765984
        -15.41568639          0.24431571
        -15.41301973          0.24098912
        -15.41035306          0.23768239
        -15.40768639          0.23439783
        -15.40501973          0.23113778
        -15.40235306          0.22790455
        -15.39968639          0.22470044
        -15.39701973          0.22152772
        -15.39435306          0.21838863
        -15.39168639          0.21528536
        -15.38901973          0.21222007
        -15.38635306          0.20919484
        -15.38368639          0.20621170
        -15.38101973          0.20327260
        -15.37835306          0.20037941
        -15.37568639          0.19753393
        -15.37301973          0.19473784
        -15.37035306          0.19199275
        -15.36768639          0.18930016
        -15.36501973          0.18666146
        -15.36235306          0.18407791
        -15.35968639          0.18155070
        -15.35701973          0.17908086
        -15.35435306          0.17666931
        -15.35168639          0.17431687
        -15.34901973          0.17202419
        -15.34635306          0.16979183
        -15.34368639          0.16762022
        -15.34101973          0.16550965
        -15.33835306          0.16346028
        -15.33568639          0.16147216
        -15.33301973          0.15954522
        -15.33035306          0.15767924
        -15.32768639          0.15587391
        -15.32501973          0.15412879
        -15.32235306          0.15244333
        -15.31968639          0.15081687
        -15.31701973          0.14924865
        -15.31435306          0.14773779
        -15.31168639          0.14628335
        -15.30901973          0.14488427
        -15.30635306          0.14353942
        -15.30368639          0.14224758
        -15.30101973          0.14100747
        -15.29835306          0.13981774
        -15.29568639          0.13867697
        -15.29301973          0.13758370
        -15.29035306          0.13653642
        -15.28768639          0.13553356
        -15.28501973          0.13457355
        -15.28235306          0.13365476
        -15.27968639          0.13277557
        -15.27701973          0.13193432
        -15.27435306          0.13112935
        -15.27168639          0.13035900
        -15.26901973          0.12962161
        -15.26635306          0.12891555
        -15.26368639          0.12823918
        -15.26101973          0.12759090
        -15.25835306          0.12696912
        -15.25568639          0.12637230
        -15.25301973          0.12579893
        -15.25035306          0.12524753
        -15.24768639          0.12471669
        -15.24501973          0.12420502
        -15.24235306          0.12371121
        -15.23968639          0.12323399
        -15.23701973          0.12277216
        -15.23435306          0.12232457
        -15.23168639          0.12189014
        -15.22901973          0.12146785
        -15.22635306          0.12105676
        -15.22368639          0.12065600
        -15.22101973          0.12026475
        -15.21835306          0.11988227
        -15.21568639          0.11950791
        -15.21301973          0.11914106
        -15.21035306          0.11878120
        -15.20768639          0.11842788
        -15.20501973          0.11808072
        -15.20235306          0.11773938
        -15.19968639          0.11740364
        -15.19701973          0.11707330
        -15.19435306          0.11674826
        -15.19168639          0.11642844
        -15.18901973          0.11611387
        -15.18635306          0.11580460
