# total density of states output by FHI-aims 
# The energy reference for this output is the vacuum level
#    Energy (eV)      DOS 
        -20.00000000          0.17996603
        -19.99733333          0.17839362
        -19.99466667          0.17686875
        -19.99200000          0.17539083
        -19.98933333          0.17395923
        -19.98666667          0.17257335
        -19.98400000          0.17123255
        -19.98133333          0.16993623
        -19.97866667          0.16868375
        -19.97600000          0.16747449
        -19.97333333          0.16630786
        -19.97066667          0.16518323
        -19.96800000          0.16410004
        -19.96533333          0.16305770
        -19.96266667          0.16205565
        -19.96000000          0.16109335
        -19.95733333          0.16017029
        -19.95466667          0.15928596
        -19.95200000          0.15843989
        -19.94933333          0.15763162
        -19.94666667          0.15686072
        -19.94400000          0.15612680
        -19.94133333          0.15542946
        -19.93866667          0.15476837
        -19.93600000          0.15414319
        -19.93333333          0.15355363
        -19.93066667          0.15299941
        -19.92800000          0.15248029
        -19.92533333          0.15199605
        -19.92266667          0.15154649
        -19.92000000          0.15113144
        -19.91733333          0.15075077
        -19.91466667          0.15040434
        -19.91200000          0.15009207
        -19.90933333          0.14981388
        -19.90666667          0.14956971
        -19.90400000          0.14935954
        -19.90133333          0.14918335
        -19.89866667          0.14904114
        -19.89600000          0.14893295
        -19.89333333          0.14885880
        -19.89066667          0.14881877
        -19.88800000          0.14881292
        -19.88533333          0.14884133
        -19.88266667          0.14890411
        -19.88000000          0.14900136
        -19.87733333          0.14913321
        -19.87466667          0.14929979
        -19.87200000          0.14950123
        -19.86933333          0.14973769
        -19.86666667          0.15000932
        -19.86400000          0.15031628
        -19.86133333          0.15065874
        -19.85866667          0.15103686
        -19.85600000          0.15145084
        -19.85333333          0.15190083
        -19.85066667          0.15238703
        -19.84800000          0.15290961
        -19.84533333          0.15346876
        -19.84266667          0.15406466
        -19.84000000          0.15469748
        -19.83733333          0.15536742
        -19.83466667          0.15607463
        -19.83200000          0.15681929
        -19.82933333          0.15760158
        -19.82666667          0.15842165
        -19.82400000          0.15927965
        -19.82133333          0.16017575
        -19.81866667          0.16111006
        -19.81600000          0.16208274
        -19.81333333          0.16309389
        -19.81066667          0.16414362
        -19.80800000          0.16523204
        -19.80533333          0.16635922
        -19.80266667          0.16752523
        -19.80000000          0.16873013
        -19.79733333          0.16997395
        -19.79466667          0.17125670
        -19.79200000          0.17257839
        -19.78933333          0.17393898
        -19.78666667          0.17533843
        -19.78400000          0.17677667
        -19.78133333          0.17825361
        -19.77866667          0.17976912
        -19.77600000          0.18132306
        -19.77333333          0.18291525
        -19.77066667          0.18454547
        -19.76800000          0.18621349
        -19.76533333          0.18791905
        -19.76266667          0.18966182
        -19.76000000          0.19144148
        -19.75733333          0.19325765
        -19.75466667          0.19510991
        -19.75200000          0.19699782
        -19.74933333          0.19892089
        -19.74666667          0.20087860
        -19.74400000          0.20287037
        -19.74133333          0.20489560
        -19.73866667          0.20695365
        -19.73600000          0.20904383
        -19.73333333          0.21116542
        -19.73066667          0.21331764
        -19.72800000          0.21549970
        -19.72533333          0.21771075
        -19.72266667          0.21994989
        -19.72000000          0.22221622
        -19.71733333          0.22450876
        -19.71466667          0.22682653
        -19.71200000          0.22916848
        -19.70933333          0.23153355
        -19.70666667          0.23392064
        -19.70400000          0.23632862
        -19.70133333          0.23875632
        -19.69866667          0.24120255
        -19.69600000          0.24366610
        -19.69333333          0.24614573
        -19.69066667          0.24864017
        -19.68800000          0.25114813
        -19.68533333          0.25366833
        -19.68266667          0.25619943
        -19.68000000          0.25874012
        -19.67733333          0.26128904
        -19.67466667          0.26384485
        -19.67200000          0.26640620
        -19.66933333          0.26897171
        -19.66666667          0.27154004
        -19.66400000          0.27410982
        -19.66133333          0.27667969
        -19.65866667          0.27924831
        -19.65600000          0.28181432
        -19.65333333          0.28437641
        -19.65066667          0.28693324
        -19.64800000          0.28948351
        -19.64533333          0.29202593
        -19.64266667          0.29455923
        -19.64000000          0.29708216
        -19.63733333          0.29959348
        -19.63466667          0.30209198
        -19.63200000          0.30457648
        -19.62933333          0.30704582
        -19.62666667          0.30949885
        -19.62400000          0.31193447
        -19.62133333          0.31435160
        -19.61866667          0.31674918
        -19.61600000          0.31912617
        -19.61333333          0.32148158
        -19.61066667          0.32381443
        -19.60800000          0.32612378
        -19.60533333          0.32840869
        -19.60266667          0.33066828
        -19.60000000          0.33290167
        -19.59733333          0.33510802
        -19.59466667          0.33728649
        -19.59200000          0.33943629
        -19.58933333          0.34155663
        -19.58666667          0.34364674
        -19.58400000          0.34570589
        -19.58133333          0.34773333
        -19.57866667          0.34972835
        -19.57600000          0.35169025
        -19.57333333          0.35361832
        -19.57066667          0.35551188
        -19.56800000          0.35737025
        -19.56533333          0.35919275
        -19.56266667          0.36097871
        -19.56000000          0.36272745
        -19.55733333          0.36443830
        -19.55466667          0.36611058
        -19.55200000          0.36774360
        -19.54933333          0.36933668
        -19.54666667          0.37088912
        -19.54400000          0.37240020
        -19.54133333          0.37386922
        -19.53866667          0.37529542
        -19.53600000          0.37667808
        -19.53333333          0.37801642
        -19.53066667          0.37930966
        -19.52800000          0.38055702
        -19.52533333          0.38175767
        -19.52266667          0.38291080
        -19.52000000          0.38401554
        -19.51733333          0.38507103
        -19.51466667          0.38607638
        -19.51200000          0.38703070
        -19.50933333          0.38793305
        -19.50666667          0.38878250
        -19.50400000          0.38957809
        -19.50133333          0.39031886
        -19.49866667          0.39100382
        -19.49600000          0.39163198
        -19.49333333          0.39220232
        -19.49066667          0.39271384
        -19.48800000          0.39316551
        -19.48533333          0.39355631
        -19.48266667          0.39388520
        -19.48000000          0.39415117
        -19.47733333          0.39435317
        -19.47466667          0.39449021
        -19.47200000          0.39456126
        -19.46933333          0.39456533
        -19.46666667          0.39450144
        -19.46400000          0.39436862
        -19.46133333          0.39416594
        -19.45866667          0.39389247
        -19.45600000          0.39354733
        -19.45333333          0.39312967
        -19.45066667          0.39263868
        -19.44800000          0.39207356
        -19.44533333          0.39143361
        -19.44266667          0.39071812
        -19.44000000          0.38992646
        -19.43733333          0.38905806
        -19.43466667          0.38811240
        -19.43200000          0.38708902
        -19.42933333          0.38598753
        -19.42666667          0.38480759
        -19.42400000          0.38354897
        -19.42133333          0.38221149
        -19.41866667          0.38079504
        -19.41600000          0.37929960
        -19.41333333          0.37772524
        -19.41066667          0.37607211
        -19.40800000          0.37434044
        -19.40533333          0.37253057
        -19.40266667          0.37064290
        -19.40000000          0.36867795
        -19.39733333          0.36663632
