# total density of states output by FHI-aims 
# The energy reference for this output is the chemical potential, mu =       -4.593995 eV
#    Energy (eV)      DOS 
        -15.40600522          0.29448611
        -15.40333856          0.29109360
        -15.40067189          0.28769501
        -15.39800522          0.28429187
        -15.39533856          0.28088583
        -15.39267189          0.27747859
        -15.39000522          0.27407196
        -15.38733856          0.27066781
        -15.38467189          0.26726809
        -15.38200522          0.26387479
        -15.37933856          0.26048998
        -15.37667189          0.25711576
        -15.37400522          0.25375428
        -15.37133856          0.25040773
        -15.36867189          0.24707832
        -15.36600522          0.24376826
        -15.36333856          0.24047980
        -15.36067189          0.23721516
        -15.35800522          0.23397659
        -15.35533856          0.23076628
        -15.35267189          0.22758644
        -15.35000522          0.22443921
        -15.34733856          0.22132673
        -15.34467189          0.21825106
        -15.34200522          0.21521423
        -15.33933856          0.21221818
        -15.33667189          0.20926480
        -15.33400522          0.20635591
        -15.33133856          0.20349324
        -15.32867189          0.20067843
        -15.32600522          0.19791303
        -15.32333856          0.19519849
        -15.32067189          0.19253616
        -15.31800522          0.18992728
        -15.31533856          0.18737298
        -15.31267189          0.18487427
        -15.31000522          0.18243206
        -15.30733856          0.18004714
        -15.30467189          0.17772015
        -15.30200522          0.17545164
        -15.29933856          0.17324203
        -15.29667189          0.17109162
        -15.29400522          0.16900058
        -15.29133856          0.16696898
        -15.28867189          0.16499674
        -15.28600522          0.16308369
        -15.28333856          0.16122954
        -15.28067189          0.15943388
        -15.27800522          0.15769621
        -15.27533856          0.15601591
        -15.27267189          0.15439227
        -15.27000522          0.15282448
        -15.26733856          0.15131163
        -15.26467189          0.14985276
        -15.26200522          0.14844678
        -15.25933856          0.14709258
        -15.25667189          0.14578893
        -15.25400522          0.14453458
        -15.25133856          0.14332821
        -15.24867189          0.14216843
        -15.24600522          0.14105383
        -15.24333856          0.13998297
        -15.24067189          0.13895435
        -15.23800522          0.13796647
        -15.23533856          0.13701780
        -15.23267189          0.13610681
        -15.23000522          0.13523196
        -15.22733856          0.13439169
