# total density of states output by FHI-aims 
# The energy reference for this output is the chemical potential, mu =       -4.653496 eV
#    Energy (eV)      DOS 
        -15.34650353          0.27970560
        -15.34383687          0.27629352
        -15.34117020          0.27288646
        -15.33850353          0.26948636
        -15.33583687          0.26609517
        -15.33317020          0.26271493
        -15.33050353          0.25934767
        -15.32783687          0.25599551
        -15.32517020          0.25266055
        -15.32250353          0.24934494
        -15.31983687          0.24605081
        -15.31717020          0.24278031
        -15.31450353          0.23953559
        -15.31183687          0.23631876
        -15.30917020          0.23313194
        -15.30650353          0.22997719
        -15.30383687          0.22685655
        -15.30117020          0.22377201
        -15.29850353          0.22072551
        -15.29583687          0.21771892
        -15.29317020          0.21475406
        -15.29050353          0.21183267
        -15.28783687          0.20895640
        -15.28517020          0.20612682
        -15.28250353          0.20334543
        -15.27983687          0.20061361
        -15.27717020          0.19793265
        -15.27450353          0.19530375
        -15.27183687          0.19272798
        -15.26917020          0.19020631
        -15.26650353          0.18773961
        -15.26383687          0.18532863
        -15.26117020          0.18297398
        -15.25850353          0.18067620
        -15.25583687          0.17843568
        -15.25317020          0.17625269
        -15.25050353          0.17412743
        -15.24783687          0.17205992
        -15.24517020          0.17005013
        -15.24250353          0.16809787
        -15.23983687          0.16620288
        -15.23717020          0.16436476
        -15.23450353          0.16258305
        -15.23183687          0.16085715
        -15.22917020          0.15918640
        -15.22650353          0.15757004
        -15.22383687          0.15600721
        -15.22117020          0.15449698
        -15.21850353          0.15303838
        -15.21583687          0.15163031
        -15.21317020          0.15027166
        -15.21050353          0.14896123
        -15.20783687          0.14769779
        -15.20517020          0.14648006
        -15.20250353          0.14530671
        -15.19983687          0.14417639
        -15.19717020          0.14308772
        -15.19450353          0.14203929
        -15.19183687          0.14102970
        -15.18917020          0.14005752
        -15.18650353          0.13912133
        -15.18383687          0.13821969
        -15.18117020          0.13735120
        -15.17850353          0.13651446
        -15.17583687          0.13570807
        -15.17317020          0.13493069
        -15.17050353          0.13418099
        -15.16783687          0.13345766
        -15.16517020          0.13275945
        -15.16250353          0.13208514
        -15.15983687          0.13143356
        -15.15717020          0.13080356
        -15.15450353          0.13019409
