# total density of states output by FHI-aims 
# The energy reference for this output is the vacuum level
#    Energy (eV)      DOS 
        -20.00000000          0.37393664
        -19.99733333          0.37163666
        -19.99466667          0.36930706
        -19.99200000          0.36694749
        -19.98933333          0.36455760
        -19.98666667          0.36213704
        -19.98400000          0.35968544
        -19.98133333          0.35720243
        -19.97866667          0.35468763
        -19.97600000          0.35214069
        -19.97333333          0.34956123
        -19.97066667          0.34694891
        -19.96800000          0.34430340
        -19.96533333          0.34162439
        -19.96266667          0.33891160
        -19.96000000          0.33616476
        -19.95733333          0.33338368
        -19.95466667          0.33056816
        -19.95200000          0.32771808
        -19.94933333          0.32483337
        -19.94666667          0.32191400
        -19.94400000          0.31896002
        -19.94133333          0.31597153
        -19.93866667          0.31294872
        -19.93600000          0.30989184
        -19.93333333          0.30680124
        -19.93066667          0.30367732
        -19.92800000          0.30052061
        -19.92533333          0.29733171
        -19.92266667          0.29411130
        -19.92000000          0.29086020
        -19.91733333          0.28757930
        -19.91466667          0.28426959
        -19.91200000          0.28093218
        -19.90933333          0.27756829
        -19.90666667          0.27417921
        -19.90400000          0.27076639
        -19.90133333          0.26733134
        -19.89866667          0.26387570
        -19.89600000          0.26040120
        -19.89333333          0.25690969
        -19.89066667          0.25340311
        -19.88800000          0.24988349
        -19.88533333          0.24635296
        -19.88266667          0.24281374
        -19.88000000          0.23926815
        -19.87733333          0.23571856
        -19.87466667          0.23216743
        -19.87200000          0.22861731
        -19.86933333          0.22507080
        -19.86666667          0.22153053
        -19.86400000          0.21799922
        -19.86133333          0.21447963
        -19.85866667          0.21097453
        -19.85600000          0.20748673
        -19.85333333          0.20401908
        -19.85066667          0.20057442
        -19.84800000          0.19715561
        -19.84533333          0.19376548
        -19.84266667          0.19040688
        -19.84000000          0.18708261
        -19.83733333          0.18379547
        -19.83466667          0.18054819
        -19.83200000          0.17734348
        -19.82933333          0.17418397
        -19.82666667          0.17107225
        -19.82400000          0.16801083
        -19.82133333          0.16500213
        -19.81866667          0.16204850
        -19.81600000          0.15915218
        -19.81333333          0.15631532
        -19.81066667          0.15353996
        -19.80800000          0.15082802
        -19.80533333          0.14818131
        -19.80266667          0.14560151
        -19.80000000          0.14309016
        -19.79733333          0.14064868
