# total density of states output by FHI-aims 
# The energy reference for this output is the chemical potential, mu =       -4.214301 eV
#    Energy (eV)      DOS 
        -15.78569866          0.36110498
        -15.78303199          0.35847628
        -15.78036532          0.35582161
        -15.77769866          0.35314046
        -15.77503199          0.35043234
        -15.77236532          0.34769680
        -15.76969866          0.34493339
        -15.76703199          0.34214170
        -15.76436532          0.33932134
        -15.76169866          0.33647199
        -15.75903199          0.33359335
        -15.75636532          0.33068519
        -15.75369866          0.32774733
        -15.75103199          0.32477965
        -15.74836532          0.32178212
        -15.74569866          0.31875475
        -15.74303199          0.31569767
        -15.74036532          0.31261106
        -15.73769866          0.30949521
        -15.73503199          0.30635049
        -15.73236532          0.30317737
        -15.72969866          0.29997643
        -15.72703199          0.29674833
        -15.72436532          0.29349385
        -15.72169866          0.29021388
        -15.71903199          0.28690942
        -15.71636532          0.28358156
        -15.71369866          0.28023152
        -15.71103199          0.27686062
        -15.70836532          0.27347029
        -15.70569866          0.27006208
        -15.70303199          0.26663762
        -15.70036532          0.26319868
        -15.69769866          0.25974710
        -15.69503199          0.25628483
        -15.69236532          0.25281393
        -15.68969866          0.24933652
        -15.68703199          0.24585483
        -15.68436532          0.24237116
        -15.68169866          0.23888789
        -15.67903199          0.23540745
        -15.67636532          0.23193237
        -15.67369866          0.22846519
        -15.67103199          0.22500853
        -15.66836532          0.22156504
        -15.66569866          0.21813740
        -15.66303199          0.21472831
        -15.66036532          0.21134050
        -15.65769866          0.20797669
        -15.65503199          0.20463962
        -15.65236532          0.20133200
        -15.64969866          0.19805652
        -15.64703199          0.19481588
        -15.64436532          0.19161269
        -15.64169866          0.18844955
        -15.63903199          0.18532900
        -15.63636532          0.18225352
        -15.63369866          0.17922551
        -15.63103199          0.17624731
        -15.62836532          0.17332115
        -15.62569866          0.17044920
        -15.62303199          0.16763351
        -15.62036532          0.16487602
        -15.61769866          0.16217857
        -15.61503199          0.15954288
        -15.61236532          0.15697055
        -15.60969866          0.15446304
        -15.60703199          0.15202168
        -15.60436532          0.14964767
        -15.60169866          0.14734208
        -15.59903199          0.14510582
        -15.59636532          0.14293966
        -15.59369866          0.14084422
        -15.59103199          0.13881999
        -15.58836532          0.13686730
        -15.58569866          0.13498634
        -15.58303199          0.13317713
        -15.58036532          0.13143956
        -15.57769866          0.12977339
        -15.57503199          0.12817822
        -15.57236532          0.12665351
        -15.56969866          0.12519859
        -15.56703199          0.12381265
        -15.56436532          0.12249476
        -15.56169866          0.12124387
        -15.55903199          0.12005879
        -15.55636532          0.11893824
        -15.55369866          0.11788082
        -15.55103199          0.11688502
        -15.54836532          0.11594926
        -15.54569866          0.11507184
        -15.54303199          0.11425100
        -15.54036532          0.11348490
        -15.53769866          0.11277161
        -15.53503199          0.11210918
        -15.53236532          0.11149556
        -15.52969866          0.11092870
        -15.52703199          0.11040646
        -15.52436532          0.10992672
        -15.52169866          0.10948730
        -15.51903199          0.10908602
        -15.51636532          0.10872068
        -15.51369866          0.10838909
        -15.51103199          0.10808905
        -15.50836532          0.10781838
        -15.50569866          0.10757493
        -15.50303199          0.10735654
        -15.50036532          0.10716112
        -15.49769866          0.10698659
        -15.49503199          0.10683092
        -15.49236532          0.10669213
        -15.48969866          0.10656830
        -15.48703199          0.10645754
        -15.48436532          0.10635805
        -15.48169866          0.10626809
        -15.47903199          0.10618596
        -15.47636532          0.10611008
        -15.47369866          0.10603891
        -15.47103199          0.10597100
        -15.46836532          0.10590498
        -15.46569866          0.10583956
        -15.46303199          0.10577354
        -15.46036532          0.10570578
        -15.45769866          0.10563527
        -15.45503199          0.10556104
        -15.45236532          0.10548224
        -15.44969866          0.10539808
        -15.44703199          0.10530788
        -15.44436532          0.10521102
        -15.44169866          0.10510699
        -15.43903199          0.10499533
        -15.43636532          0.10487570
        -15.43369866          0.10474781
        -15.43103199          0.10461145
        -15.42836532          0.10446650
        -15.42569866          0.10431291
        -15.42303199          0.10415068
        -15.42036532          0.10397990
        -15.41769866          0.10380072
        -15.41503199          0.10361336
        -15.41236532          0.10341807
        -15.40969866          0.10321518
        -15.40703199          0.10300508
        -15.40436532          0.10278820
        -15.40169866          0.10256502
        -15.39903199          0.10233605
        -15.39636532          0.10210186
        -15.39369866          0.10186305
        -15.39103199          0.10162026
        -15.38836532          0.10137416
        -15.38569866          0.10112544
        -15.38303199          0.10087484
        -15.38036532          0.10062309
        -15.37769866          0.10037098
        -15.37503199          0.10011928
        -15.37236532          0.09986881
        -15.36969866          0.09962037
        -15.36703199          0.09937481
        -15.36436532          0.09913295
        -15.36169866          0.09889565
        -15.35903199          0.09866376
        -15.35636532          0.09843812
        -15.35369866          0.09821961
        -15.35103199          0.09800906
        -15.34836532          0.09780735
        -15.34569866          0.09761532
        -15.34303199          0.09743382
        -15.34036532          0.09726370
        -15.33769866          0.09710580
        -15.33503199          0.09696095
        -15.33236532          0.09682997
        -15.32969866          0.09671368
        -15.32703199          0.09661290
        -15.32436532          0.09652840
        -15.32169866          0.09646100
        -15.31903199          0.09641145
        -15.31636532          0.09638053
        -15.31369866          0.09636900
        -15.31103199          0.09637760
        -15.30836532          0.09640706
        -15.30569866          0.09645810
        -15.30303199          0.09653142
        -15.30036532          0.09662774
        -15.29769866          0.09674772
        -15.29503199          0.09689203
        -15.29236532          0.09706134
        -15.28969866          0.09725629
        -15.28703199          0.09747750
        -15.28436532          0.09772560
        -15.28169866          0.09800117
        -15.27903199          0.09830482
        -15.27636532          0.09863711
        -15.27369866          0.09899860
        -15.27103199          0.09938983
        -15.26836532          0.09981133
        -15.26569866          0.10026360
        -15.26303199          0.10074713
        -15.26036532          0.10126239
        -15.25769866          0.10180985
        -15.25503199          0.10238993
        -15.25236532          0.10300304
        -15.24969866          0.10364959
        -15.24703199          0.10432994
        -15.24436532          0.10504444
        -15.24169866          0.10579341
        -15.23903199          0.10657716
        -15.23636532          0.10739596
        -15.23369866          0.10825005
        -15.23103199          0.10913965
        -15.22836532          0.11006496
        -15.22569866          0.11102612
        -15.22303199          0.11202328
        -15.22036532          0.11305652
        -15.21769866          0.11412590
        -15.21503199          0.11523146
        -15.21236532          0.11637318
        -15.20969866          0.11755101
        -15.20703199          0.11876487
        -15.20436532          0.12001464
        -15.20169866          0.12130014
        -15.19903199          0.12262117
        -15.19636532          0.12397749
        -15.19369866          0.12536879
        -15.19103199          0.12679474
        -15.18836532          0.12825496
        -15.18569866          0.12974902
        -15.18303199          0.13127645
        -15.18036532          0.13283672
        -15.17769866          0.13442927
        -15.17503199          0.13605348
        -15.17236532          0.13770870
        -15.16969866          0.13939420
        -15.16703199          0.14110924
        -15.16436532          0.14285301
        -15.16169866          0.14462466
        -15.15903199          0.14642329
        -15.15636532          0.14824795
        -15.15369866          0.15009767
        -15.15103199          0.15197140
        -15.14836532          0.15386808
        -15.14569866          0.15578659
        -15.14303199          0.15772576
        -15.14036532          0.15968442
        -15.13769866          0.16166132
        -15.13503199          0.16365519
        -15.13236532          0.16566475
        -15.12969866          0.16768865
        -15.12703199          0.16972554
        -15.12436532          0.17177403
        -15.12169866          0.17383272
        -15.11903199          0.17590017
        -15.11636532          0.17797493
        -15.11369866          0.18005554
        -15.11103199          0.18214052
        -15.10836532          0.18422839
        -15.10569866          0.18631766
        -15.10303199          0.18840682
        -15.10036532          0.19049438
        -15.09769866          0.19257886
        -15.09503199          0.19465875
        -15.09236532          0.19673259
        -15.08969866          0.19879892
        -15.08703199          0.20085628
        -15.08436532          0.20290325
        -15.08169866          0.20493843
        -15.07903199          0.20696043
        -15.07636532          0.20896791
        -15.07369866          0.21095955
        -15.07103199          0.21293407
        -15.06836532          0.21489022
        -15.06569866          0.21682681
        -15.06303199          0.21874266
        -15.06036532          0.22063667
        -15.05769866          0.22250776
        -15.05503199          0.22435493
        -15.05236532          0.22617719
        -15.04969866          0.22797365
        -15.04703199          0.22974343
        -15.04436532          0.23148574
        -15.04169866          0.23319984
        -15.03903199          0.23488503
        -15.03636532          0.23654069
        -15.03369866          0.23816625
        -15.03103199          0.23976120
        -15.02836532          0.24132509
        -15.02569866          0.24285753
        -15.02303199          0.24435819
        -15.02036532          0.24582679
        -15.01769866          0.24726313
        -15.01503199          0.24866704
        -15.01236532          0.25003842
        -15.00969866          0.25137722
        -15.00703199          0.25268345
        -15.00436532          0.25395715
        -15.00169866          0.25519844
        -14.99903199          0.25640746
        -14.99636532          0.25758441
        -14.99369866          0.25872952
        -14.99103199          0.25984308
        -14.98836532          0.26092540
        -14.98569866          0.26197683
        -14.98303199          0.26299775
        -14.98036532          0.26398859
        -14.97769866          0.26494978
        -14.97503199          0.26588179
        -14.97236532          0.26678511
        -14.96969866          0.26766025
        -14.96703199          0.26850773
        -14.96436532          0.26932811
        -14.96169866          0.27012192
        -14.95903199          0.27088975
        -14.95636532          0.27163215
        -14.95369866          0.27234972
        -14.95103199          0.27304302
        -14.94836532          0.27371265
        -14.94569866          0.27435918
        -14.94303199          0.27498320
        -14.94036532          0.27558528
        -14.93769866          0.27616601
        -14.93503199          0.27672594
        -14.93236532          0.27726564
        -14.92969866          0.27778566
        -14.92703199          0.27828654
        -14.92436532          0.27876882
        -14.92169866          0.27923303
        -14.91903199          0.27967967
        -14.91636532          0.28010926
        -14.91369866          0.28052229
        -14.91103199          0.28091924
        -14.90836532          0.28130059
        -14.90569866          0.28166680
        -14.90303199          0.28201832
        -14.90036532          0.28235561
        -14.89769866          0.28267910
        -14.89503199          0.28298922
        -14.89236532          0.28328640
        -14.88969866          0.28357104
        -14.88703199          0.28384356
        -14.88436532          0.28410436
        -14.88169866          0.28435385
        -14.87903199          0.28459243
        -14.87636532          0.28482047
        -14.87369866          0.28503839
        -14.87103199          0.28524656
        -14.86836532          0.28544537
        -14.86569866          0.28563520
        -14.86303199          0.28581645
        -14.86036532          0.28598949
        -14.85769866          0.28615471
        -14.85503199          0.28631249
        -14.85236532          0.28646320
        -14.84969866          0.28660722
        -14.84703199          0.28674493
        -14.84436532          0.28687669
        -14.84169866          0.28700289
        -14.83903199          0.28712387
        -14.83636532          0.28723999
        -14.83369866          0.28735161
        -14.83103199          0.28745906
        -14.82836532          0.28756268
        -14.82569866          0.28766278
        -14.82303199          0.28775966
        -14.82036532          0.28785362
        -14.81769866          0.28794492
        -14.81503199          0.28803381
        -14.81236532          0.28812053
        -14.80969866          0.28820527
        -14.80703199          0.28828823
        -14.80436532          0.28836953
        -14.80169866          0.28844932
        -14.79903199          0.28852766
        -14.79636532          0.28860461
        -14.79369866          0.28868018
        -14.79103199          0.28875435
        -14.78836532          0.28882704
        -14.78569866          0.28889814
        -14.78303199          0.28896748
        -14.78036532          0.28903487
        -14.77769866          0.28910004
        -14.77503199          0.28916269
        -14.77236532          0.28922245
        -14.76969866          0.28927891
        -14.76703199          0.28933161
        -14.76436532          0.28938001
        -14.76169866          0.28942356
        -14.75903199          0.28946161
        -14.75636532          0.28949347
        -14.75369866          0.28951840
        -14.75103199          0.28953561
        -14.74836532          0.28954424
        -14.74569866          0.28954340
        -14.74303199          0.28953212
        -14.74036532          0.28950940
        -14.73769866          0.28947420
        -14.73503199          0.28942542
        -14.73236532          0.28936192
        -14.72969866          0.28928251
        -14.72703199          0.28918599
        -14.72436532          0.28907111
        -14.72169866          0.28893659
        -14.71903199          0.28878111
        -14.71636532          0.28860336
        -14.71369866          0.28840198
        -14.71103199          0.28817561
        -14.70836532          0.28792288
        -14.70569866          0.28764241
        -14.70303199          0.28733282
        -14.70036532          0.28699273
        -14.69769866          0.28662078
        -14.69503199          0.28621560
        -14.69236532          0.28577587
        -14.68969866          0.28530026
        -14.68703199          0.28478749
        -14.68436532          0.28423631
        -14.68169866          0.28364549
        -14.67903199          0.28301385
        -14.67636532          0.28234026
        -14.67369866          0.28162364
        -14.67103199          0.28086296
        -14.66836532          0.28005726
        -14.66569866          0.27920561
        -14.66303199          0.27830718
        -14.66036532          0.27736119
        -14.65769866          0.27636693
        -14.65503199          0.27532379
        -14.65236532          0.27423121
        -14.64969866          0.27308872
        -14.64703199          0.27189592
        -14.64436532          0.27065250
        -14.64169866          0.26935826
        -14.63903199          0.26801304
        -14.63636532          0.26661680
        -14.63369866          0.26516957
        -14.63103199          0.26367147
        -14.62836532          0.26212271
        -14.62569866          0.26052359
        -14.62303199          0.25887449
        -14.62036532          0.25717587
        -14.61769866          0.25542827
        -14.61503199          0.25363232
        -14.61236532          0.25178874
        -14.60969866          0.24989829
        -14.60703199          0.24796185
        -14.60436532          0.24598033
        -14.60169866          0.24395474
        -14.59903199          0.24188614
        -14.59636532          0.23977565
        -14.59369866          0.23762446
        -14.59103199          0.23543380
        -14.58836532          0.23320498
        -14.58569866          0.23093932
        -14.58303199          0.22863821
        -14.58036532          0.22630308
        -14.57769866          0.22393539
        -14.57503199          0.22153662
        -14.57236532          0.21910831
        -14.56969866          0.21665199
        -14.56703199          0.21416923
        -14.56436532          0.21166162
        -14.56169866          0.20913075
        -14.55903199          0.20657824
        -14.55636532          0.20400569
        -14.55369866          0.20141473
        -14.55103199          0.19880696
        -14.54836532          0.19618402
        -14.54569866          0.19354749
        -14.54303199          0.19089899
        -14.54036532          0.18824011
        -14.53769866          0.18557241
        -14.53503199          0.18289746
        -14.53236532          0.18021681
        -14.52969866          0.17753198
        -14.52703199          0.17484447
        -14.52436532          0.17215578
        -14.52169866          0.16946735
        -14.51903199          0.16678063
        -14.51636532          0.16409703
        -14.51369866          0.16141795
        -14.51103199          0.15874474
        -14.50836532          0.15607876
        -14.50569866          0.15342131
        -14.50303199          0.15077369
        -14.50036532          0.14813717
        -14.49769866          0.14551299
        -14.49503199          0.14290238
        -14.49236532          0.14030653
        -14.48969866          0.13772664
        -14.48703199          0.13516384
        -14.48436532          0.13261930
        -14.48169866          0.13009413
        -14.47903199          0.12758943
        -14.47636532          0.12510630
        -14.47369866          0.12264580
        -14.47103199          0.12020901
        -14.46836532          0.11779697
        -14.46569866          0.11541072
        -14.46303199          0.11305127
        -14.46036532          0.11071966
        -14.45769866          0.10841689
        -14.45503199          0.10614394
        -14.45236532          0.10390183
        -14.44969866          0.10169152
        -14.44703199          0.09951401
        -14.44436532          0.09737025
        -14.44169866          0.09526122
        -14.43903199          0.09318787
        -14.43636532          0.09115116
        -14.43369866          0.08915202
        -14.43103199          0.08719141
        -14.42836532          0.08527025
        -14.42569866          0.08338946
        -14.42303199          0.08154996
        -14.42036532          0.07975266
        -14.41769866          0.07799843
        -14.41503199          0.07628817
        -14.41236532          0.07462274
        -14.40969866          0.07300299
        -14.40703199          0.07142975
        -14.40436532          0.06990384
        -14.40169866          0.06842605
        -14.39903199          0.06699715
        -14.39636532          0.06561789
        -14.39369866          0.06428899
        -14.39103199          0.06301113
        -14.38836532          0.06178498
        -14.38569866          0.06061116
        -14.38303199          0.05949026
        -14.38036532          0.05842284
        -14.37769866          0.05740939
        -14.37503199          0.05645039
        -14.37236532          0.05554627
        -14.36969866          0.05469739
        -14.36703199          0.05390407
        -14.36436532          0.05316660
        -14.36169866          0.05248519
        -14.35903199          0.05186000
        -14.35636532          0.05129114
        -14.35369866          0.05077865
        -14.35103199          0.05032251
        -14.34836532          0.04992264
        -14.34569866          0.04957890
        -14.34303199          0.04929108
        -14.34036532          0.04905889
        -14.33769866          0.04888200
        -14.33503199          0.04875998
        -14.33236532          0.04869234
        -14.32969866          0.04867854
        -14.32703199          0.04871795
        -14.32436532          0.04880987
        -14.32169866          0.04895353
        -14.31903199          0.04914810
        -14.31636532          0.04939267
        -14.31369866          0.04968626
        -14.31103199          0.05002784
        -14.30836532          0.05041630
        -14.30569866          0.05085045
        -14.30303199          0.05132906
        -14.30036532          0.05185083
        -14.29769866          0.05241441
        -14.29503199          0.05301836
        -14.29236532          0.05366123
        -14.28969866          0.05434149
        -14.28703199          0.05505755
        -14.28436532          0.05580781
        -14.28169866          0.05659059
        -14.27903199          0.05740418
        -14.27636532          0.05824685
        -14.27369866          0.05911682
        -14.27103199          0.06001228
        -14.26836532          0.06093140
        -14.26569866          0.06187233
        -14.26303199          0.06283319
        -14.26036532          0.06381210
        -14.25769866          0.06480717
        -14.25503199          0.06581649
        -14.25236532          0.06683817
        -14.24969866          0.06787031
        -14.24703199          0.06891102
        -14.24436532          0.06995842
        -14.24169866          0.07101066
        -14.23903199          0.07206591
        -14.23636532          0.07312234
        -14.23369866          0.07417817
        -14.23103199          0.07523167
        -14.22836532          0.07628111
        -14.22569866          0.07732484
        -14.22303199          0.07836123
        -14.22036532          0.07938872
        -14.21769866          0.08040579
        -14.21503199          0.08141097
        -14.21236532          0.08240289
        -14.20969866          0.08338019
        -14.20703199          0.08434163
        -14.20436532          0.08528600
        -14.20169866          0.08621218
        -14.19903199          0.08711913
        -14.19636532          0.08800589
        -14.19369866          0.08887156
        -14.19103199          0.08971535
        -14.18836532          0.09053652
        -14.18569866          0.09133445
        -14.18303199          0.09210858
        -14.18036532          0.09285846
        -14.17769866          0.09358370
        -14.17503199          0.09428402
        -14.17236532          0.09495923
        -14.16969866          0.09560920
        -14.16703199          0.09623393
        -14.16436532          0.09683348
        -14.16169866          0.09740800
        -14.15903199          0.09795773
        -14.15636532          0.09848299
        -14.15369866          0.09898419
        -14.15103199          0.09946183
        -14.14836532          0.09991646
        -14.14569866          0.10034873
        -14.14303199          0.10075937
        -14.14036532          0.10114916
        -14.13769866          0.10151898
