# total density of states output by FHI-aims 
# The energy reference for this output is the chemical potential, mu =       -4.639169 eV
#    Energy (eV)      DOS 
        -15.36083132          0.51642780
        -15.35816465          0.51126776
        -15.35549798          0.50607344
        -15.35283132          0.50084377
        -15.35016465          0.49557797
        -15.34749798          0.49027550
        -15.34483132          0.48493607
        -15.34216465          0.47955965
        -15.33949798          0.47414648
        -15.33683132          0.46869704
        -15.33416465          0.46321204
        -15.33149798          0.45769247
        -15.32883132          0.45213952
        -15.32616465          0.44655463
        -15.32349798          0.44093943
        -15.32083132          0.43529580
        -15.31816465          0.42962580
        -15.31549798          0.42393166
        -15.31283132          0.41821581
        -15.31016465          0.41248083
        -15.30749798          0.40672947
        -15.30483132          0.40096459
        -15.30216465          0.39518919
        -15.29949798          0.38940638
        -15.29683132          0.38361936
        -15.29416465          0.37783140
        -15.29149798          0.37204584
        -15.28883132          0.36626608
        -15.28616465          0.36049554
        -15.28349798          0.35473766
        -15.28083132          0.34899590
        -15.27816465          0.34327369
        -15.27549798          0.33757445
        -15.27283132          0.33190155
        -15.27016465          0.32625832
        -15.26749798          0.32064802
        -15.26483132          0.31507385
        -15.26216465          0.30953889
        -15.25949798          0.30404615
        -15.25683132          0.29859851
        -15.25416465          0.29319877
        -15.25149798          0.28784955
        -15.24883132          0.28255337
        -15.24616465          0.27731261
        -15.24349798          0.27212947
        -15.24083132          0.26700604
        -15.23816465          0.26194423
        -15.23549798          0.25694577
        -15.23283132          0.25201226
        -15.23016465          0.24714512
        -15.22749798          0.24234560
        -15.22483132          0.23761477
        -15.22216465          0.23295357
        -15.21949798          0.22836273
        -15.21683132          0.22384285
        -15.21416465          0.21939436
        -15.21149798          0.21501753
        -15.20883132          0.21071247
        -15.20616465          0.20647915
        -15.20349798          0.20231742
        -15.20083132          0.19822695
        -15.19816465          0.19420731
        -15.19549798          0.19025794
        -15.19283132          0.18637816
        -15.19016465          0.18256719
        -15.18749798          0.17882414
        -15.18483132          0.17514803
        -15.18216465          0.17153781
        -15.17949798          0.16799234
        -15.17683132          0.16451041
        -15.17416465          0.16109075
        -15.17149798          0.15773207
        -15.16883132          0.15443300
        -15.16616465          0.15119215
        -15.16349798          0.14800811
        -15.16083132          0.14487946
        -15.15816465          0.14180474
        -15.15549798          0.13878252
        -15.15283132          0.13581137
        -15.15016465          0.13288985
        -15.14749798          0.13001656
        -15.14483132          0.12719011
        -15.14216465          0.12440916
        -15.13949798          0.12167238
        -15.13683132          0.11897849
        -15.13416465          0.11632628
        -15.13149798          0.11371454
        -15.12883132          0.11114214
        -15.12616465          0.10860801
        -15.12349798          0.10611113
        -15.12083132          0.10365054
        -15.11816465          0.10122533
        -15.11549798          0.09883466
        -15.11283132          0.09647777
        -15.11016465          0.09415393
        -15.10749798          0.09186251
        -15.10483132          0.08960291
        -15.10216465          0.08737460
        -15.09949798          0.08517713
        -15.09683132          0.08301010
        -15.09416465          0.08087314
        -15.09149798          0.07876598
        -15.08883132          0.07668837
        -15.08616465          0.07464012
        -15.08349798          0.07262110
        -15.08083132          0.07063119
        -15.07816465          0.06867036
        -15.07549798          0.06673858
        -15.07283132          0.06483586
        -15.07016465          0.06296227
        -15.06749798          0.06111786
        -15.06483132          0.05930274
        -15.06216465          0.05751704
        -15.05949798          0.05576088
        -15.05683132          0.05403443
        -15.05416465          0.05233784
        -15.05149798          0.05067128
        -15.04883132          0.04903492
        -15.04616465          0.04742894
        -15.04349798          0.04585350
        -15.04083132          0.04430877
        -15.03816465          0.04279491
        -15.03549798          0.04131205
        -15.03283132          0.03986033
        -15.03016465          0.03843986
        -15.02749798          0.03705074
        -15.02483132          0.03569306
        -15.02216465          0.03436686
        -15.01949798          0.03307218
        -15.01683132          0.03180902
        -15.01416465          0.03057739
        -15.01149798          0.02937722
        -15.00883132          0.02820845
        -15.00616465          0.02707098
        -15.00349798          0.02596470
        -15.00083132          0.02488943
        -14.99816465          0.02384501
        -14.99549798          0.02283122
        -14.99283132          0.02184783
        -14.99016465          0.02089456
        -14.98749798          0.01997112
        -14.98483132          0.01907720
        -14.98216465          0.01821245
        -14.97949798          0.01737650
        -14.97683132          0.01656894
        -14.97416465          0.01578938
        -14.97149798          0.01503736
        -14.96883132          0.01431243
        -14.96616465          0.01361412
        -14.96349798          0.01294191
        -14.96083132          0.01229531
        -14.95816465          0.01167378
        -14.95549798          0.01107678
        -14.95283132          0.01050376
        -14.95016465          0.00995415
        -14.94749798          0.00942738
        -14.94483132          0.00892287
        -14.94216465          0.00844003
        -14.93949798          0.00797827
        -14.93683132          0.00753698
        -14.93416465          0.00711558
        -14.93149798          0.00671345
        -14.92883132          0.00633000
        -14.92616465          0.00596462
        -14.92349798          0.00561673
        -14.92083132          0.00528573
        -14.91816465          0.00497103
        -14.91549798          0.00467205
        -14.91283132          0.00438821
        -14.91016465          0.00411894
        -14.90749798          0.00386368
        -14.90483132          0.00362189
        -14.90216465          0.00339302
        -14.89949798          0.00317653
        -14.89683132          0.00297192
        -14.89416465          0.00277867
        -14.89149798          0.00259628
        -14.88883132          0.00242427
        -14.88616465          0.00226218
        -14.88349798          0.00210953
        -14.88083132          0.00196589
        -14.87816465          0.00183082
        -14.87549798          0.00170391
        -14.87283132          0.00158474
        -14.87016465          0.00147294
        -14.86749798          0.00136812
