# total density of states output by FHI-aims 
# The energy reference for this output is the chemical potential, mu =       -5.193178 eV
#    Energy (eV)      DOS 
        -14.80682193          0.69775572
        -14.80415526          0.69823786
        -14.80148859          0.69867618
        -14.79882193          0.69907007
        -14.79615526          0.69941902
        -14.79348859          0.69972259
        -14.79082193          0.69998050
        -14.78815526          0.70019252
        -14.78548859          0.70035857
        -14.78282193          0.70047864
        -14.78015526          0.70055287
        -14.77748859          0.70058147
        -14.77482193          0.70056480
        -14.77215526          0.70050330
        -14.76948859          0.70039753
        -14.76682193          0.70024819
        -14.76415526          0.70005606
        -14.76148859          0.69982206
        -14.75882193          0.69954721
        -14.75615526          0.69923264
        -14.75348859          0.69887962
        -14.75082193          0.69848951
        -14.74815526          0.69806377
        -14.74548859          0.69760400
        -14.74282193          0.69711188
        -14.74015526          0.69658921
        -14.73748859          0.69603789
        -14.73482193          0.69545991
        -14.73215526          0.69485735
        -14.72948859          0.69423240
        -14.72682193          0.69358731
        -14.72415526          0.69292441
        -14.72148859          0.69224611
        -14.71882193          0.69155489
        -14.71615526          0.69085328
        -14.71348859          0.69014385
        -14.71082193          0.68942922
        -14.70815526          0.68871205
        -14.70548859          0.68799502
        -14.70282193          0.68728081
        -14.70015526          0.68657212
        -14.69748859          0.68587164
        -14.69482193          0.68518204
        -14.69215526          0.68450597
        -14.68948859          0.68384601
        -14.68682193          0.68320474
        -14.68415526          0.68258462
        -14.68148859          0.68198809
        -14.67882193          0.68141746
        -14.67615526          0.68087497
        -14.67348859          0.68036273
        -14.67082193          0.67988275
        -14.66815526          0.67943689
        -14.66548859          0.67902688
        -14.66282193          0.67865427
        -14.66015526          0.67832048
        -14.65748859          0.67802673
        -14.65482193          0.67777407
        -14.65215526          0.67756335
        -14.64948859          0.67739522
        -14.64682193          0.67727012
        -14.64415526          0.67718828
        -14.64148859          0.67714971
        -14.63882193          0.67715419
        -14.63615526          0.67720127
        -14.63348859          0.67729027
        -14.63082193          0.67742026
        -14.62815526          0.67759011
        -14.62548859          0.67779841
        -14.62282193          0.67804354
        -14.62015526          0.67832364
        -14.61748859          0.67863662
        -14.61482193          0.67898015
        -14.61215526          0.67935170
        -14.60948859          0.67974851
        -14.60682193          0.68016760
        -14.60415526          0.68060582
        -14.60148859          0.68105979
        -14.59882193          0.68152597
        -14.59615526          0.68200066
        -14.59348859          0.68247996
        -14.59082193          0.68295986
        -14.58815526          0.68343619
        -14.58548859          0.68390467
        -14.58282193          0.68436092
        -14.58015526          0.68480045
        -14.57748859          0.68521870
        -14.57482193          0.68561106
        -14.57215526          0.68597285
        -14.56948859          0.68629938
        -14.56682193          0.68658595
        -14.56415526          0.68682783
        -14.56148859          0.68702035
        -14.55882193          0.68715886
        -14.55615526          0.68723875
        -14.55348859          0.68725548
        -14.55082193          0.68720460
        -14.54815526          0.68708175
        -14.54548859          0.68688270
        -14.54282193          0.68660332
        -14.54015526          0.68623963
        -14.53748859          0.68578779
        -14.53482193          0.68524415
        -14.53215526          0.68460521
        -14.52948859          0.68386766
        -14.52682193          0.68302839
        -14.52415526          0.68208448
        -14.52148859          0.68103324
        -14.51882193          0.67987218
        -14.51615526          0.67859904
        -14.51348859          0.67721179
        -14.51082193          0.67570862
        -14.50815526          0.67408797
        -14.50548859          0.67234850
        -14.50282193          0.67048913
        -14.50015526          0.66850899
        -14.49748859          0.66640747
        -14.49482193          0.66418419
        -14.49215526          0.66183898
        -14.48948859          0.65937194
        -14.48682193          0.65678336
        -14.48415526          0.65407377
        -14.48148859          0.65124391
        -14.47882193          0.64829472
        -14.47615526          0.64522736
        -14.47348859          0.64204317
        -14.47082193          0.63874369
        -14.46815526          0.63533064
        -14.46548859          0.63180589
        -14.46282193          0.62817151
        -14.46015526          0.62442969
        -14.45748859          0.62058279
        -14.45482193          0.61663328
        -14.45215526          0.61258380
        -14.44948859          0.60843706
        -14.44682193          0.60419591
        -14.44415526          0.59986329
        -14.44148859          0.59544224
        -14.43882193          0.59093586
        -14.43615526          0.58634736
        -14.43348859          0.58167998
        -14.43082193          0.57693705
        -14.42815526          0.57212191
        -14.42548859          0.56723800
        -14.42282193          0.56228873
        -14.42015526          0.55727760
        -14.41748859          0.55220809
        -14.41482193          0.54708372
        -14.41215526          0.54190801
        -14.40948859          0.53668450
        -14.40682193          0.53141671
        -14.40415526          0.52610819
        -14.40148859          0.52076246
        -14.39882193          0.51538302
        -14.39615526          0.50997339
        -14.39348859          0.50453705
        -14.39082193          0.49907746
        -14.38815526          0.49359808
        -14.38548859          0.48810233
        -14.38282193          0.48259360
        -14.38015526          0.47707527
        -14.37748859          0.47155068
        -14.37482193          0.46602314
        -14.37215526          0.46049595
        -14.36948859          0.45497235
        -14.36682193          0.44945557
        -14.36415526          0.44394879
        -14.36148859          0.43845518
        -14.35882193          0.43297784
        -14.35615526          0.42751988
        -14.35348859          0.42208434
        -14.35082193          0.41667423
        -14.34815526          0.41129254
        -14.34548859          0.40594220
        -14.34282193          0.40062611
        -14.34015526          0.39534714
        -14.33748859          0.39010809
        -14.33482193          0.38491175
        -14.33215526          0.37976085
        -14.32948859          0.37465806
        -14.32682193          0.36960604
        -14.32415526          0.36460736
        -14.32148859          0.35966455
        -14.31882193          0.35478011
        -14.31615526          0.34995645
        -14.31348859          0.34519594
        -14.31082193          0.34050088
        -14.30815526          0.33587352
        -14.30548859          0.33131603
        -14.30282193          0.32683050
        -14.30015526          0.32241898
        -14.29748859          0.31808341
        -14.29482193          0.31382567
        -14.29215526          0.30964756
        -14.28948859          0.30555079
        -14.28682193          0.30153697
        -14.28415526          0.29760764
        -14.28148859          0.29376424
        -14.27882193          0.29000810
        -14.27615526          0.28634048
        -14.27348859          0.28276250
        -14.27082193          0.27927521
        -14.26815526          0.27587954
        -14.26548859          0.27257630
        -14.26282193          0.26936621
        -14.26015526          0.26624987
        -14.25748859          0.26322776
        -14.25482193          0.26030025
        -14.25215526          0.25746760
