# total density of states output by FHI-aims 
# The energy reference for this output is the chemical potential, mu =       -4.492862 eV
#    Energy (eV)      DOS 
        -15.50713754          0.52834010
        -15.50447087          0.52513996
        -15.50180420          0.52194699
        -15.49913754          0.51875644
        -15.49647087          0.51556359
        -15.49380420          0.51236381
        -15.49113754          0.50915257
        -15.48847087          0.50592543
        -15.48580420          0.50267811
        -15.48313754          0.49940644
        -15.48047087          0.49610643
        -15.47780420          0.49277425
        -15.47513754          0.48940626
        -15.47247087          0.48599901
        -15.46980420          0.48254928
        -15.46713754          0.47905403
        -15.46447087          0.47551048
        -15.46180420          0.47191609
        -15.45913754          0.46826855
        -15.45647087          0.46456581
        -15.45380420          0.46080609
        -15.45113754          0.45698786
        -15.44847087          0.45310988
        -15.44580420          0.44917116
        -15.44313754          0.44517100
        -15.44047087          0.44110897
        -15.43780420          0.43698491
        -15.43513754          0.43279894
        -15.43247087          0.42855146
        -15.42980420          0.42424313
        -15.42713754          0.41987487
        -15.42447087          0.41544786
        -15.42180420          0.41096354
        -15.41913754          0.40642360
        -15.41647087          0.40182996
        -15.41380420          0.39718475
        -15.41113754          0.39249035
        -15.40847087          0.38774934
        -15.40580420          0.38296448
        -15.40313754          0.37813873
        -15.40047087          0.37327521
        -15.39780420          0.36837721
        -15.39513754          0.36344817
        -15.39247087          0.35849163
        -15.38980420          0.35351129
        -15.38713754          0.34851091
        -15.38447087          0.34349436
        -15.38180420          0.33846557
        -15.37913754          0.33342853
        -15.37647087          0.32838728
        -15.37380420          0.32334585
        -15.37113754          0.31830832
        -15.36847087          0.31327873
        -15.36580420          0.30826112
        -15.36313754          0.30325949
        -15.36047087          0.29827778
        -15.35780420          0.29331987
        -15.35513754          0.28838957
        -15.35247087          0.28349058
        -15.34980420          0.27862651
        -15.34713754          0.27380086
        -15.34447087          0.26901699
        -15.34180420          0.26427813
        -15.33913754          0.25958736
        -15.33647087          0.25494761
        -15.33380420          0.25036165
        -15.33113754          0.24583206
        -15.32847087          0.24136126
        -15.32580420          0.23695148
        -15.32313754          0.23260477
        -15.32047087          0.22832299
        -15.31780420          0.22410779
        -15.31513754          0.21996064
        -15.31247087          0.21588281
        -15.30980420          0.21187537
        -15.30713754          0.20793919
        -15.30447087          0.20407496
        -15.30180420          0.20028315
        -15.29913754          0.19656408
        -15.29647087          0.19291784
        -15.29380420          0.18934438
        -15.29113754          0.18584344
        -15.28847087          0.18241462
        -15.28580420          0.17905733
        -15.28313754          0.17577084
        -15.28047087          0.17255427
        -15.27780420          0.16940660
        -15.27513754          0.16632666
        -15.27247087          0.16331318
        -15.26980420          0.16036477
        -15.26713754          0.15747992
        -15.26447087          0.15465706
        -15.26180420          0.15189449
        -15.25913754          0.14919047
        -15.25647087          0.14654317
        -15.25380420          0.14395073
        -15.25113754          0.14141122
        -15.24847087          0.13892270
        -15.24580420          0.13648317
        -15.24313754          0.13409064
        -15.24047087          0.13174312
        -15.23780420          0.12943859
        -15.23513754          0.12717507
        -15.23247087          0.12495058
        -15.22980420          0.12276318
        -15.22713754          0.12061097
        -15.22447087          0.11849206
        -15.22180420          0.11640465
        -15.21913754          0.11434697
        -15.21647087          0.11231731
        -15.21380420          0.11031405
        -15.21113754          0.10833562
        -15.20847087          0.10638052
        -15.20580420          0.10444735
        -15.20313754          0.10253478
        -15.20047087          0.10064156
        -15.19780420          0.09876655
        -15.19513754          0.09690868
        -15.19247087          0.09506697
        -15.18980420          0.09324054
        -15.18713754          0.09142859
        -15.18447087          0.08963043
        -15.18180420          0.08784545
        -15.17913754          0.08607312
        -15.17647087          0.08431300
        -15.17380420          0.08256476
        -15.17113754          0.08082813
        -15.16847087          0.07910292
        -15.16580420          0.07738903
        -15.16313754          0.07568643
        -15.16047087          0.07399517
        -15.15780420          0.07231535
        -15.15513754          0.07064714
        -15.15247087          0.06899079
        -15.14980420          0.06734659
        -15.14713754          0.06571486
        -15.14447087          0.06409601
        -15.14180420          0.06249046
        -15.13913754          0.06089868
        -15.13647087          0.05932119
        -15.13380420          0.05775850
        -15.13113754          0.05621118
        -15.12847087          0.05467981
        -15.12580420          0.05316498
        -15.12313754          0.05166729
        -15.12047087          0.05018737
        -15.11780420          0.04872582
        -15.11513754          0.04728327
        -15.11247087          0.04586033
        -15.10980420          0.04445761
        -15.10713754          0.04307570
