# total density of states output by FHI-aims 
# The energy reference for this output is the chemical potential, mu =       -4.606134 eV
#    Energy (eV)      DOS 
        -15.39386561          0.50451038
        -15.39119894          0.50355675
        -15.38853227          0.50264366
        -15.38586561          0.50177239
        -15.38319894          0.50094418
        -15.38053227          0.50016020
        -15.37786561          0.49942153
        -15.37519894          0.49872917
        -15.37253227          0.49808404
        -15.36986561          0.49748695
        -15.36719894          0.49693862
        -15.36453227          0.49643966
        -15.36186561          0.49599058
        -15.35919894          0.49559175
        -15.35653227          0.49524344
        -15.35386561          0.49494580
        -15.35119894          0.49469883
        -15.34853227          0.49450244
        -15.34586561          0.49435637
        -15.34319894          0.49426026
        -15.34053227          0.49421361
        -15.33786561          0.49421577
        -15.33519894          0.49426599
        -15.33253227          0.49436336
        -15.32986561          0.49450687
        -15.32719894          0.49469536
        -15.32453227          0.49492755
        -15.32186561          0.49520205
        -15.31919894          0.49551736
        -15.31653227          0.49587185
        -15.31386561          0.49626378
        -15.31119894          0.49669135
        -15.30853227          0.49715261
        -15.30586561          0.49764556
        -15.30319894          0.49816811
        -15.30053227          0.49871809
        -15.29786561          0.49929326
        -15.29519894          0.49989133
        -15.29253227          0.50050997
        -15.28986561          0.50114678
        -15.28719894          0.50179936
        -15.28453227          0.50246526
        -15.28186561          0.50314202
        -15.27919894          0.50382720
        -15.27653227          0.50451833
        -15.27386561          0.50521296
        -15.27119894          0.50590869
        -15.26853227          0.50660311
        -15.26586561          0.50729388
        -15.26319894          0.50797869
        -15.26053227          0.50865532
        -15.25786561          0.50932157
        -15.25519894          0.50997535
        -15.25253227          0.51061464
        -15.24986561          0.51123752
        -15.24719894          0.51184214
        -15.24453227          0.51242678
        -15.24186561          0.51298983
        -15.23919894          0.51352979
        -15.23653227          0.51404527
        -15.23386561          0.51453502
        -15.23119894          0.51499792
        -15.22853227          0.51543299
        -15.22586561          0.51583938
        -15.22319894          0.51621638
        -15.22053227          0.51656342
        -15.21786561          0.51688010
        -15.21519894          0.51716612
        -15.21253227          0.51742138
        -15.20986561          0.51764587
        -15.20719894          0.51783978
        -15.20453227          0.51800340
        -15.20186561          0.51813719
        -15.19919894          0.51824174
        -15.19653227          0.51831776
        -15.19386561          0.51836612
        -15.19119894          0.51838780
        -15.18853227          0.51838391
        -15.18586561          0.51835568
        -15.18319894          0.51830446
        -15.18053227          0.51823169
        -15.17786561          0.51813892
        -15.17519894          0.51802780
        -15.17253227          0.51790007
        -15.16986561          0.51775752
        -15.16719894          0.51760205
        -15.16453227          0.51743562
        -15.16186561          0.51726021
        -15.15919894          0.51707790
        -15.15653227          0.51689077
        -15.15386561          0.51670095
        -15.15119894          0.51651059
        -15.14853227          0.51632185
        -15.14586561          0.51613692
